Date,Station,Zone,TidalAmp_norm,Temp_C,SpCond_uS,Turbidity_ntu,NO3N_ppm,NH4N_ppm,PO4P_ppm,Si_ppm,Chla_ugL,Bacillariophyta,Chlorophyta,Cryptophyta,Phyto_biovolume,Cladocera,Copepoda,Zoop_biomass
2014-12-18,62,LE,1.029139555,12.52999973,368,61,0.586577093,0.019671305,0.09716284,6.721398081,1.684546083,0.603718968,0.006873694,0.021001388,0.63159405,0.07118742,10.21084285,10.30482079
2014-12-18,66,LE,1.029566773,12.45499945,534,80,0.440103828,0.021871633,0.109665106,6.385248222,2.620405019,0.153508661,0.001328266,0.000860125,0.155697052,0,6.246037139,6.262442364
2014-12-18,70,NE,1.030019902,12.68999958,750.5,38,0.302363,0.010304274,0.120573813,7.71726973,2.620405019,0.21782386,0.003683406,0.128944101,0.350451367,0.004428322,15.84552118,15.85855932
2014-12-18,74,NE,1.030379352,12.71999931,904,16,0.252715333,0.025718875,0.121351833,6.826560604,1.277447447,0.103138479,0.002581203,0.228495343,0.334215025,0.144343213,13.45514676,13.59948997
2014-12-18,76,NE,1.030619906,12.85499954,1023,11,0.244483595,0.056928828,0.11278481,6.440796982,1.454324785,0.064397665,0.003153792,0.007559693,0.076985955,0.373359789,12.19489075,12.56825054
2014-12-18,84,NE,1.030981646,13.38999939,1161,4.8,0.205550125,0.076661027,0.090897638,6.450950255,2.472306506,0.161254862,0.195441403,0.318869727,0.67597675,0.719408171,24.55908779,25.29000003
2015-01-27,16,HE,1.020251953,10.1279995,1134.6,25.8,0.771164861,0.251340697,0.098420661,9.922037125,0.74681543,0.267512533,0.001868724,0.17176903,0.442537051,0,0.313804314,0.316403447
2015-01-27,34,HE,1.020428945,10.35999966,295,11.2,0.685553624,0.31788563,0.10457028,10.29145389,0.606932045,0.12134087,0.00074557,0.01527618,0.13736262,0.008888255,0.666937452,0.678957612
2015-01-27,44,HE,1.020592398,10.48499966,287,9.8,0.627495005,0.351738208,0.103036461,10.01443906,0.591951854,0.200485858,0.001791927,0.084001071,0.286950829,0.008532332,0.481153311,0.503396514
2015-01-27,56,HE,0.977074174,10.38499928,321,12.1,0.696369845,0.292494455,0.11220352,9.885067439,0.855485168,0.552967992,0.001290188,0.009949676,0.566210301,0.002654763,0.212523141,0.216143823
2015-01-27,62,LE,0.976878741,9.939999104,431,28.7,0.719285217,0.089828094,0.115240083,9.126056356,1.031784476,0.090247181,0.002231401,0.089333975,0.182594952,0.003958551,1.676086954,1.680045505
2015-01-27,66,LE,0.976680746,9.744999886,604,55.3,0.56461788,0.026061777,0.124292403,8.34633424,1.867038576,0.113589239,0.001390643,0.010751564,0.125731445,0.004759206,2.797125275,2.80404104
2015-01-27,70,NE,0.976480562,9.894999504,811,48.6,0.427403984,0.016650347,0.129532884,7.620286083,1.621375605,0.11146806,0.006527735,0.042558273,0.160554068,0,6.353575201,6.353575201
2015-01-27,74,NE,0.976328858,10.07999945,934.5,18.3,0.39383841,0.027331333,0.128786293,7.732111847,2.177984303,0.021795916,0.007244506,0.434785557,0.463825979,0.014502933,11.14246858,11.15697151
2015-01-27,76,NE,0.976196251,10.32666651,1049,7.9,0.435158914,0.035021725,0.130279475,7.853200721,2.701877824,0.004167029,0.018329923,0.222522526,0.245019478,0.138868777,16.12310805,16.26197682
2015-01-27,84,NE,0.976041956,10.60666625,1086.666667,5.1,0.553532679,0.022273861,0.107630747,7.82526497,7.796466452,0.012309192,0.187014025,0.142637412,0.34196063,3.289681905,45.43107881,48.72076072
2015-03-09,16,HE,0.9780761,13.87999916,828,43,0.599399081,0.199682966,0.094068368,8.124070533,3.560530523,3.292502837,0.009927277,0.10006122,3.403423136,0.086262057,0.986941885,1.073268476
2015-03-09,34,HE,0.977916844,14.11999989,306.5,11.1,0.478928423,0.305209683,0.090856032,9.23727353,1.395088309,0.099729181,0.018443592,0.217618861,0.351227243,0.041733219,0.584204792,0.625938011
2015-03-09,44,HE,0.97774716,14.25,297,9.6,0.420632165,0.36335226,0.086034708,8.271956886,1.090892117,0.266517422,0.001218511,0.033894305,0.303807429,0.051631176,1.348263868,1.453761075
2015-03-09,56,HE,0.950927026,14.27499962,399.5,21.5,0.582459332,0.15625824,0.100488528,8.216160503,1.627603028,0.165037622,0.00099061,0.173722871,0.340436514,0.217578149,10.09656342,10.31582687
2015-03-09,62,LE,0.950648021,14.1899991,558.5,29,0.611714699,0.028842179,0.1213125,7.638924347,3.296787521,0.786355979,0.036622514,0.456020607,1.291617254,0.017014468,7.424876442,7.44189091
2015-03-09,66,LE,0.950395406,14.67499971,725.5,26,0.516571007,0.010062538,0.1213125,8.067314125,5.414898105,0.147036337,0.019025895,3.011371137,3.217751732,0.018104114,18.65627741,18.67438153
2015-03-09,70,NE,0.950127536,14.60999966,918,13,0.4043545,0.018958571,0.111709332,7.78800754,4.764782722,0.026400326,0.006118102,0.875177287,0.907695715,1.854735158,84.05699082,85.91172597
2015-03-09,74,NE,0.949915254,15.25999975,994,8.8,0.345552781,0.036748403,0.103696352,7.471113767,6.516067856,0.028635978,0.676931507,0.957197865,1.684416477,4.98415323,76.97820493,81.96235816
2015-03-09,76,NE,0.949688082,15.77999926,1040,9.2,0.154607036,0.015004871,0.071550432,7.610541744,20.94377384,0.055997728,0.32949063,6.493197851,6.878686208,35.96057226,120.7992299,156.7598021
2015-03-09,84,NE,0.949502996,16.54999828,1015.5,8.8,5.00E-04,0.01599331,0.011683988,7.004425082,27.78494488,0.108555007,26.43501294,3.304239253,29.8478072,128.1181182,177.9656434,306.0837616
2015-04-22,16,HE,1.050293982,16.61999893,5988,35.5,0.5769573,0.09405065,0.08980805,6.170646613,2.571494267,4.991885365,0.017381695,1.43105553,6.445457064,0,4.221840631,4.221840631
2015-04-22,34,HE,1.050022842,17.01999855,795,23.3,0.553361713,0.094062213,0.080510774,6.563408362,11.9025199,13.56025455,0.013672779,0.024390121,13.59831745,0,7.533487896,7.533487896
2015-04-22,44,HE,1.049721573,17.34666506,306,11.3,0.582776893,0.217543141,0.094456381,7.404750333,4.094610101,0.226084586,0.011389938,0.003326265,0.240800789,0.188724563,12.59575334,12.90253511
2015-04-22,56,HE,1.07876739,17.31999874,325.5,12.2,0.521257612,0.159513757,0.109949333,7.722486267,2.373687015,0.240954978,0.002419102,0.070153953,0.313528033,0.345809207,20.45784554,21.14058588
2015-04-22,62,LE,1.077922073,17.70999908,502,16,0.533908825,0.05521772,0.111498502,6.956083254,3.204477471,0.212633563,0.026573467,0.301793814,0.541000844,0.039255238,27.15495297,27.2269103
2015-04-22,66,LE,1.077218239,17.63333257,698,26.3,0.445755625,0.020909432,0.126988946,8.114904836,4.153952277,0.098836309,0.001915122,0.019651469,0.120402901,0,25.57509276,25.5871009
2015-04-22,70,NE,1.076435842,17.27999973,924,14.4,0.336550285,0.016057747,0.105301686,7.647730003,7.364684186,0.085132896,0.032805335,0.136074478,0.844322089,0.088071259,53.93300982,54.02108108
2015-04-22,74,NE,1.07591971,17.7699995,1031,9.9,0.275448832,0.020424456,0.097555153,6.741058963,8.201580116,0.048766316,2.21077477,0.474460747,2.734001834,0.470884466,38.71760136,39.18848582
2015-04-22,76,NE,1.075450092,18.29999924,1061,9.2,0.246455953,0.022848757,0.096780466,7.722486267,9.68954024,0.016732637,0.016974373,0.092201649,0.175472605,16.66923889,78.64478578,95.31402467
2015-04-22,84,NE,1.074985233,19.74999905,1109.5,5.5,0.002193088,0.013144425,0.04641374,7.460825525,11.71654302,0.674937757,1.038743222,0.237878347,1.999664126,49.58609094,113.9992555,163.6097802
2015-05-27,16,HE,0.963920727,18.45999908,878,19,0.571873683,0.123497529,0.092253732,6.479820309,2.255002664,0.167518759,0.003628653,0.041257702,0.212405113,0.564916191,21.24245324,21.8441672
2015-05-27,34,HE,0.96430857,18.90499973,213,10,0.43692302,0.227597594,0.090688589,7.351729676,1.58245801,0.163568807,0.000519659,0.168869078,0.335824628,0,15.87374906,15.92228812
2015-05-27,44,HE,0.964697793,18.47999954,218,13,0.411668271,0.190996029,0.092253732,7.128482853,1.463773659,0.185768743,0.00448398,0.031966703,0.222341132,0.137940239,21.18227465,21.38640889
2015-05-27,56,HE,1.004858551,18.57999929,276.6666667,15,0.490437845,0.094043891,0.100076245,6.658341085,1.669878431,0.231642921,0.011154436,0.133316072,0.376113429,0,14.94431121,14.95917914
2015-05-27,62,LE,1.004890818,18.43749949,467.75,26,0.568892749,0.019234666,0.118828511,6.731245433,3.026450944,0.139509656,0.002936229,0.119903308,0.262451883,9.099806564,27.6962591,36.80529687
2015-05-27,66,LE,1.004928506,18.28499889,658,34,0.481793674,0.004616289,0.126632885,6.093741925,4.153952277,0.148930041,0.000357396,0.411095318,0.560382756,4.346307956,13.22312116,17.56942912
2015-05-27,70,NE,1.004973414,19.00499916,863.5,21,0.346370344,0.012410713,0.121950901,7.079989284,4.331978803,0.231448389,0.013274213,0.51077394,0.755496542,19.76810517,29.56707468,49.34725537
2015-05-27,74,NE,1.005012606,19.73333232,996.6666667,16,0.257586125,0.005590336,0.115705267,7.497655818,3.797899224,0.029663477,1.128907191,0.263245318,1.421815986,7.679848314,32.64241816,40.32226647
2015-05-27,76,NE,1.005048765,20.61999893,1082,13,0.206118329,0.014847656,0.113362248,6.576478068,2.096756863,0.040370807,0.094457398,0.134601307,0.269429513,12.12709665,25.3354237,37.46252035
2015-05-27,84,NE,1.005099735,20.90499973,1151.5,11,0.160349416,0.015334826,0.109456219,7.002428753,6.695167442,0.083827619,0.058173343,0.552732771,0.695178721,1.137827238,44.74924059,45.88706783
2015-07-08,16,HE,1.060900568,21.10499859,5851,36,0.48911168,0.040752804,0.096735763,6.039166465,2.818753331,0.355657123,0.012599489,0.080737524,0.544699852,0,8.846567983,8.874389546
2015-07-08,34,HE,1.060845539,22.44999886,707,20,0.42749961,0.0491485,0.083935503,6.776909588,4.510005329,0.639498668,0.004446878,0.088542289,1.377573091,0,21.91583499,21.99150203
2015-07-08,44,HE,1.060789511,22.57999992,302,11,0.376551884,0.089485013,0.080918793,6.758413053,3.08579312,0.315810039,0.000830084,0.092758589,0.520446735,0.072728176,52.65705518,52.99096638
2015-07-08,56,HE,1.187181669,22.19999886,218,13,0.316168468,0.08850434,0.083935503,6.869432973,3.08579312,0.249253959,0.010010701,0.127305234,0.418506599,0.093813751,43.12542672,43.34813997
2015-07-08,62,LE,1.18752198,22.53999901,331,22,0.420874102,0.028385997,0.105751107,7.509721061,2.789082243,0.092662301,0.002116714,0.154679163,0.249458179,4.068083245,83.7107953,87.88650235
2015-07-08,66,LE,1.187895974,22.19999886,543,47,0.404380491,0.017482734,0.12148784,7.947662717,3.39098145,0.170122212,0,0.008063673,0.180148793,2.268315954,55.4314052,57.69972116
2015-07-08,70,NE,1.188243704,23.32499981,837,26,0.265508653,0.026405001,0.122983904,7.835698325,2.89293105,0.168748888,0.001197423,0.113824715,0.283771026,7.72453406,17.81762715,25.54216121
2015-07-08,74,NE,1.18848998,23.73999977,963,19,0.197855622,0.028385997,0.119991312,7.779752768,2.551713541,0.024725174,0.004777726,0.170018061,0.199520961,19.4085826,30.4585633,49.8671459
2015-07-08,76,NE,1.188676729,24.37499905,1061,15,0.147890907,0.020458237,0.116996865,7.826375423,3.263819646,0.047493154,0.023635521,0.009533053,0.087542984,7.208075462,19.35370394,26.56879656
2015-07-08,84,NE,1.188898265,25.26499844,1144.5,8.3,0.077279301,0.034325215,0.10950263,7.333067648,4.153952277,0.008662149,0.028386397,0.099787951,0.233068202,51.21871053,35.45043541,87.00571045
2015-08-20,16,HE,0.966811821,21.68499851,6311.5,25,0.356307626,0.058750813,0.091002863,5.678867084,1.030462956,0.043674153,0.000241217,0.021839114,0.066628049,0,4.888538545,4.888538545
2015-08-20,34,HE,0.966636239,22.95999908,559,12,0.414386017,0.078339949,0.074881138,6.062992572,3.08579312,1.204440638,0.014900995,0.447265051,1.687786388,0.084629493,11.70711688,11.89881944
2015-08-20,44,HE,0.96647807,23.22999954,254,7.4,0.388426394,0.109629651,0.079552114,6.194185683,1.898949612,0.297311501,0.018943725,0.080117476,0.424091405,0.035719429,53.73424423,54.96554348
2015-08-20,56,HE,1.016171695,23.03499889,207,5,0.316967749,0.07638218,0.095118602,6.119216427,2.215441214,0.06882418,0.002736055,0.120479111,0.228520328,3.074969033,33.88301966,37.57699959
2015-08-20,62,LE,1.015743292,22.78999901,346,13,0.3462086,0.037568118,0.09667496,5.838123612,2.907766594,0.152705895,0.011641928,0.216644009,0.390796237,1.707741637,22.05833222,23.87922844
2015-08-20,66,LE,1.015315878,22.3599987,555,28,0.312025304,0.029319409,0.115347142,6.259787678,2.848424418,0.07222138,0.002616214,0.09464064,0.169478233,9.03556544,25.67323437,34.72907653
2015-08-20,70,NE,1.014865933,23.44999886,829,16,0.165387386,0.03717338,0.115347142,6.1379583,3.382503997,0.083471338,0.019285617,0.17175623,0.274513186,14.16007583,13.47841419,27.63849002
2015-08-20,74,NE,1.014558923,23.78999901,963,12,0.086467831,0.043061187,0.113791418,6.306648387,6.780669767,0.043509945,0.080287835,0.297725919,0.421523698,16.64245023,24.815916,41.45836623
2015-08-20,76,NE,1.014276157,24.22999954,1048,11,0.047928314,0.03717338,0.11067981,7.2630087,8.802045348,0.179676636,0.090293341,0.389744185,0.659714162,15.81542683,75.34614485,91.16254793
2015-08-20,84,NE,1.013994013,24.91999912,1120,7.6,0.007828184,0.028337376,0.106012002,6.831614283,10.17100465,0.162085103,0.260288638,0.694282227,1.116655968,10.33617502,16.95534716,27.29977463
2015-10-27,16,HE,1.114298897,19.47499943,3491.5,29.7,0.514858516,0.09195296,0.100878736,6.1379583,1.056885083,0.550643485,0.352362596,0,0.903006081,0,8.673762504,8.674561622
2015-10-27,34,HE,1.11464774,19.36999893,240,7.8,0.499059124,0.16823,0.093003417,6.250415712,1.225986696,1.664928565,0.05274986,0.061989485,1.782691787,0.371162669,36.93573036,37.36684936
2015-10-27,44,HE,1.115002931,19.14999962,201,3.4,0.434522933,0.165570215,0.093791133,6.219157963,0.930058873,0.084245089,0.059589594,0.0271029,0.178194022,1.058522487,19.79541385,20.93918387
2015-10-27,56,HE,1.129547396,19.58999825,288,7.6,0.40222985,0.083558615,0.100878736,6.128587658,1.54289656,0.15335274,0.017841003,0.038760609,0.217256171,0.139614438,34.11961494,34.43679149
2015-10-27,62,LE,1.129715236,19.58499908,429.5,27.7,0.334660901,0.03325446,0.110323054,6.344138307,2.818753331,0.490710162,0.038302446,0.112966083,0.648843672,0.215864915,17.59161663,17.84252213
2015-10-27,66,LE,1.129864972,19.42499828,587,44.3,0.251501665,0.02746584,0.118188265,6.276136432,2.670397892,0.217259108,0.167246547,0.118433596,0.50304194,2.346824481,32.1168429,34.47757928
2015-10-27,70,NE,1.130004645,19.7149992,790.5,27.3,0.155200765,0.039024,0.124477125,6.906628227,3.16491602,0.14874416,0.037580697,0.165237552,0.352486614,4.174975614,21.12227302,25.29724863
2015-10-27,74,NE,1.130100892,19.87999916,935.5,19.5,0.098462801,0.048119488,0.126834666,6.606600675,2.255002664,0.093625579,0.056109723,0.248256593,0.397991895,9.159393632,62.03207037,71.21541703
2015-10-27,76,NE,1.130196604,20.21999931,1080,12.8,0.048793152,0.04285976,0.121333063,7.291148558,2.848424418,0.100863746,0.425355925,0.149805121,0.676230171,1.569187991,12.7065489,14.28573312
2015-10-27,84,NE,1.130295699,20.45999908,1159,8.1,0.025370112,0.03517976,0.115042732,6.1379583,9.373234418,0.235528255,0.042094815,0.115823664,0.393446733,15.92000724,21.19371763,37.1275733
2016-02-03,16,HE,0.899764916,9.904999733,158,90.3,0.423203536,0.11669775,0.038765171,8.601891418,0.676406453,0.663512976,0.052357274,0.145700754,0.862141502,0.764841379,1.858441046,2.663003035
2016-02-03,34,HE,0.900720956,9.734999657,154,109,0.331324784,0.107446107,0.031514754,8.47969199,2.149160486,1.892111803,0.062874443,0.270344585,2.236717036,0.609493589,2.815268038,3.436170577
2016-02-03,44,HE,0.901836814,9.629999161,151,106,0.354302436,0.115723677,0.040941763,7.886426582,1.775049061,1.751595304,0.073170364,0.389272625,2.237144724,0.297991939,0.988769224,1.328557636
2016-02-03,56,HE,0.85340082,9.884999752,209,91.4,0.44129051,0.115723677,0.05474189,8.357420379,1.155947448,2.467553824,0.047296542,0.277404128,2.794408253,0.831720711,4.025858214,4.883527258
2016-02-03,62,LE,0.854472016,10.25999975,332,52.9,0.657016324,0.050576454,0.082421603,7.924147591,1.056885083,2.204204004,0.048143113,0.23510086,2.489091009,0.133479509,8.591494668,8.745099773
2016-02-03,66,LE,0.85530099,10.08499956,523.5,52.7,0.532996,0.036022497,0.102884911,7.546612667,1.409180111,0.771779273,0.012239503,0.337906288,1.134146791,0.020562118,10.47613859,10.50768623
2016-02-03,70,NE,0.856133941,10.37499952,752.5,39.7,0.340348532,0.028265061,0.117536743,6.92210192,1.479639116,0.469217115,0.020757109,0.218515577,0.714249568,0.09393751,12.31947322,12.41341073
2016-02-03,74,NE,0.857181566,10.72499943,886,21.7,0.261788732,0.022449117,0.11607024,6.903146674,1.786395521,0.238289577,0.01721284,0.311485207,0.567398382,0.210828797,21.13789991,21.34872871
2016-02-03,76,NE,0.858023801,10.86999941,998.5,19.8,0.213401156,0.014697369,0.114604031,7.016851083,4.153952277,0.108700901,0.016781192,0.527991375,0.653884226,9.033480344,24.86388034,33.89736068
2016-02-03,84,NE,0.858658306,10.90499973,909,7.9,0.216678688,0.002107714,0.09556999,6.903146674,6.695167442,0.131199473,0.02428528,0.90492328,1.060693282,5.994976406,25.00650561,31.00148201
2016-03-02,16,HE,0.847503957,13.695,188,8.8,0.74648259,0.16890872,0.049475347,8.206825077,1.508816981,0.346850997,0.022505467,0.157216732,0.532956937,0.152932512,0.668764416,0.847811942
2016-03-02,34,HE,0.848681285,13.6449995,181,4.1,0.651018078,0.241497075,0.052381085,8.093802807,0.949474806,0.211049055,0.021497075,0.155628885,0.395447373,0.085369818,0.451414918,0.551009457
2016-03-02,44,HE,0.849905233,13.70999908,182,3,0.575713374,0.269973389,0.052381085,8.018418535,0.96294063,0.475206513,0.012836654,0.062612926,0.55477203,0.15659861,1.030124949,1.187424712
2016-03-02,56,HE,0.827663512,14.96999979,245,3,0.727633956,0.132955347,0.062560402,7.452116149,1.937231987,0.102012513,0.032060887,0.1862834,0.325725908,0.20924041,2.493389795,2.729969206
2016-03-02,62,LE,0.828542619,14.81999969,377.5,16.8,1.044744918,0.033310633,0.084421603,7.829831533,2.184870796,0.45712036,0.045897407,1.016128179,1.52341657,0.067642779,6.783044341,7.440896561
2016-03-02,66,LE,0.829230313,15.23499918,563.5,22.9,0.917532946,0.009897172,0.102689701,7.338660775,2.042051618,0.240194088,0.032626676,0.165785273,0.442205891,0.026660849,8.732484745,8.820125892
2016-03-02,70,NE,0.829868036,15.59999943,776.5,12.4,0.57320416,0.00892382,0.107812931,7.035795501,2.747286247,0.096685194,0.022286911,0.236157154,0.365444631,2.721305471,24.64346909,27.41054653
2016-03-02,74,NE,0.830361244,16.13499975,862,11.8,0.424015336,0.012818287,0.106348921,6.865230767,2.943883368,0.062660689,0.013541711,0.186292267,0.262494667,9.984976046,43.55744082,53.54241687
2016-03-02,76,NE,0.830766005,15.92499971,915.5,8,0.228766118,0.014766579,0.096107885,6.751439738,5.523513139,0.024152683,0.015481218,0.866327923,0.905961823,3.798665835,50.72833012,54.52699595
2016-03-02,84,NE,0.831302162,16.04499912,901.5,4.9,0.04761616,0.010870701,0.080044086,6.694519861,6.682342093,0.064173912,0.068780142,1.230815122,1.367001993,2.291695445,0.694816708,2.986512153
2016-04-04,16,HE,1.070264179,15.45999908,183,14.8,0.20161618,0.086665433,0.048022918,8.037266407,3.04072188,1.325871488,0.02756725,0.059071971,1.437610023,6.290149308,6.080438882,12.37769843
2016-04-04,34,HE,1.07083603,15.83999968,213,15,0.19889839,0.135775312,0.061105335,7.810962907,4.044996996,1.562601154,0.241219545,0.175011565,2.068029626,9.141380161,8.624669514,17.97310571
2016-04-04,44,HE,1.071375003,16.29999924,303,18.9,0.161253868,0.084434661,0.094646074,7.452116149,7.950511337,1.037195966,0.166262118,0.144373795,1.468005535,27.46515593,40.64260241,68.12165013
2016-04-04,56,HE,1.01151161,16.65999889,391.5,14.3,0.267288392,0.022420744,0.08880176,7.206214063,4.602927616,0.57206139,0.046358488,0.600844419,1.253061138,3.383538028,17.96580281,21.48872069
2016-04-04,62,LE,1.011645669,17.42999903,570.3333333,15.2,0.32499199,0.007289272,0.093184702,6.713494958,2.769301518,0.98121572,0.043233806,0.465901095,1.523015962,0.593166912,23.20072144,23.81322516
2016-04-04,66,LE,1.011770879,17.65999985,753,11.6,0.202296078,0.007508952,0.09172333,6.51416621,5.858271511,0.496193985,0.101471443,1.819926151,2.421623415,0.114216688,36.25163987,36.36585656
2016-04-04,70,NE,1.011894168,17.7149992,874,6.4,0.09975544,0.009370325,0.08880176,6.694519861,4.674661553,0.128407485,0.052269879,1.860724495,2.042057192,0.195767006,79.17034177,79.36610878
2016-04-04,74,NE,1.011984125,17.80999947,888,5.4,0.044724747,0.01030129,0.077127206,6.884188721,7.866821744,0.108507961,0.083565912,1.548225176,1.748514207,0.676316039,66.02832506,66.7046411
2016-04-04,76,NE,1.012079729,18.20499897,867,5.6,0.001462279,0.007289272,0.069111873,6.675542959,16.40316023,0.320404326,0.306968926,8.500455067,9.129132856,1.71048615,75.62028368,77.33076983
2016-04-04,84,NE,1.012180968,19.68499851,652.5,3.9,0.00115968,0.0177557,0.043667391,6.713494958,8.276719477,0.138278507,0.109956636,0.773216624,1.022154204,13.57407335,45.67919122,59.25326457
2016-04-28,16,HE,0.933468664,17.27249956,162.5,11.8,0.219936506,0.169738336,0.038765171,6.656564253,10.33260566,9.385322202,0.035922542,0.050858884,9.478400013,2.692069514,49.78456376,52.47663328
2016-04-28,34,HE,0.933461847,17.05499935,161,7.1,0.183401231,0.225581549,0.040216134,6.561643654,7.702487852,2.31274394,0.168833149,0.989143862,3.478029019,2.320919422,46.17333524,48.63816231
2016-04-28,44,HE,0.932472065,16.8949995,193.5,9.2,0.162373869,0.192735564,0.050381085,6.37166711,9.017546754,3.647673683,0.020223179,0.069434477,3.738719699,2.894519887,49.94787903,53.18429939
2016-04-28,56,HE,0.877353413,17.72499943,299,11.8,0.20189892,0.064519984,0.064927365,6.35265953,9.111479532,6.811575955,0.009842031,0.039077799,6.896718652,1.389750377,48.84647076,50.23622114
2016-04-28,62,LE,0.877398425,18.39999962,506,19.4,0.21909167,0.02187462,0.090453943,6.92210192,2.988691092,0.570517191,0.31798984,0.403780949,1.30214617,0.019142428,53.58546226,53.60460469
2016-04-28,66,LE,0.877458285,18,688,26.7,0.213310813,0.031555494,0.097032387,7.064157991,3.509655595,0.254494434,0.01617961,0.120417514,0.391091557,0.554637287,75.34542908,76.0969612
2016-04-28,70,NE,0.877540863,18.13999939,823,20.6,0.107183749,0.032523946,0.094107885,7.338660775,1.841852512,0.479941618,0.068556351,0.183971201,0.739375988,2.318034994,87.39778761,89.71582261
2016-04-28,74,NE,0.877595662,18.04999924,852,17.4,0.063905274,0.036398414,0.0880176,7.584398643,1.212927264,0.161455168,0.011730404,0.236534402,0.410952248,20.48439547,107.3600267,127.9018846
2016-04-28,76,NE,0.877649728,18.15999889,858,15.2,0.047262547,0.043181282,0.08680176,7.206214063,0.973336694,0.067101874,0.026834111,0.10966595,0.206963243,39.41812261,80.47538703,119.8935096
2016-04-28,84,NE,0.877707332,18.57999992,839,6.6,0.044730765,0.034945373,0.073669207,7.244065003,2.632241696,0.879688145,0.455672932,1.629634672,2.974749323,56.59276319,101.9817194,158.5744826
2016-06-07,16,HE,1.088769586,22.52333196,142,9.6,0.321043453,0.153774271,0.05879954,5.609956334,3.639895174,2.39824578,0.295295278,0.511379423,3.205490977,26.52623484,19.19111387,46.34468995
2016-06-07,34,HE,1.089324515,22.07499981,142.5,12.2,0.27920483,0.210255963,0.060560402,5.705328083,3.209057663,4.808836413,0.080993107,0.120955092,5.010784611,4.742537151,8.296477368,13.31736974
2016-06-07,44,HE,1.093779075,22.08999825,138,9.6,0.297353811,0.211233591,0.05865056,5.667184797,2.262082707,1.41218526,0.151414457,0.241462202,1.817745404,1.483455408,25.65195365,27.67611217
2016-06-07,56,HE,1.111697169,22.46999931,203.5,17.1,0.285799608,0.120127988,0.06836056,5.113295983,1.974181272,2.15771323,0.04215407,0.261173402,2.461040702,0.250045349,56.57804839,56.90051892
2016-06-07,62,LE,1.111439758,22.50999928,424,27.7,0.231287619,0.032692707,0.082421603,6.105396775,1.90837523,1.251117531,0.072869269,0.080636728,1.406943549,2.970838378,50.59499034,53.5998013
2016-06-07,66,LE,1.111185985,22.62499905,655,28.7,0.10148672,0.022622339,0.091184555,6.238576155,2.961271908,1.188657316,0.429126016,3.312825571,4.930608904,4.215864059,73.37490575,77.8995756
2016-06-07,70,NE,1.110923146,22.86999893,879,11.5,0.01239345,0.028666472,0.102884911,7.168355903,3.487720247,0.094392999,0.044832642,0.457630661,0.634348934,4.89231748,91.37373191,96.26604939
2016-06-07,74,NE,1.110809146,23.22499943,912,8.84,0.005207187,0.014049973,0.104348774,7.357574515,3.666336648,0.308018727,0.093225017,1.108755009,1.509998753,8.905697478,75.26678116,84.17247864
2016-06-07,76,NE,1.110635819,23.77499866,932,5.7,-4.00E-04,0.013545379,0.098495078,7.11155513,4.32090782,0.118709921,0.014111427,0.357265503,0.497732557,14.28489709,76.19249669,90.48863684
2016-06-07,84,NE,1.110338071,25.38999939,960,2.46,-4.00E-04,0.00950703,0.09556999,6.865230767,2.138696378,0.095984336,0.0864647,0.622187354,0.818859974,85.54099124,43.53508075,129.1844969
2016-06-30,16,HE,1.05690611,22.93,148,12.6,0.219278018,0.039438659,0.036329385,4.672925703,13.03317304,14.64235506,0.043311442,0.071013405,14.77438814,5.681511951,12.12086521,19.28413074
2016-06-30,34,HE,1.057373838,23.02,126,9.1,0.199719686,0.152997974,0.04423595,5.438173495,4.133042262,9.724292112,0.02391612,0.029139181,9.782712938,0.457469319,6.733957767,7.675682543
2016-06-30,44,HE,1.057900686,22.96,132,11.8,0.165980624,0.139515803,0.042655005,4.979371303,3.381580033,3.07997223,0.253820285,0.077411259,3.426020773,3.275173419,39.02443422,44.35903028
2016-06-30,56,HE,1.025823192,23.85,224,12,0.182726383,0.028684962,0.051347908,4.25080868,3.193714475,1.922666662,0.02390303,0.174584916,2.123223611,1.355419619,30.77753796,32.56846654
2016-06-30,62,LE,1.026305241,24.54,401,14.1,0.171535039,0.011510243,0.066349888,5.629033391,2.819045307,0.310076513,0.363809515,0.592189303,1.362519973,0.954474219,33.95922735,34.91370157
2016-06-30,66,LE,1.026789523,24.84,649,18.9,0.045820471,0.006647795,0.090003417,6.447679383,6.387428951,0.241512528,0.118668518,0.24569003,0.605871076,10.7276936,20.43193675,31.15963035
2016-06-30,70,NE,1.027276234,25.245,868.5,9.5,0,0.005031385,0.102601723,7.754346203,2.884504492,0.113665883,0.217455386,1.970074725,2.301195994,2.107084587,10.91069353,13.01967325
2016-06-30,74,NE,1.027636323,25.51,907,7.7,0,0.004826641,0.104175592,7.641064071,4.97843727,0.189787601,0.120888448,0.491784489,0.879509815,0.694845286,10.43418798,11.12995775
2016-06-30,76,NE,1.027946057,26.07,930,5.3,0,0.003826641,0.102601723,7.697713258,2.46772659,0.175713584,0.027527433,0.039077799,0.242318817,1.293840372,10.47917506,11.77972991
2016-06-30,84,NE,1.028308582,27.795,999,6.9,0,0.003064779,0.104175684,7.622177399,14.65351347,0.101377487,0.283031706,0.379440603,4.193693046,213.0097885,31.68746675,244.7142042
