Project,Station,Year,Month,Date,SampleID,latitude,longitude,Region,Species,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Nippoleucon hinumensis
GES,797,2014,8,8/21/2014,FLaSH 1989 GES 2014-08-21 797 226,38.404222,-121.615639,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GES,797,2014,12,12/2/2014,FLaSH 1908 GES 2014-12-02 797 339,38.404222,-121.615639,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
GES,797,2014,8,8/21/2014,FLaSH 1984 GES 2014-08-21 797 203,38.404222,-121.615639,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GES,797,2014,8,8/21/2014,FLaSH 1971 GES 2014-08-21 797 168,38.404222,-121.615639,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,27,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 515 SKT 2012-03-08 713 4636,38.20712,-121.66008,Lower,Delta Smelt,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
SKT,713,2012,1,1/19/2012,FLaSH 387 SKT 2012-01-19 713 4100,38.20712,-121.66008,Lower,Delta Smelt,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 519 SKT 2012-03-08 713 4633,38.20712,-121.66008,Lower,Delta Smelt,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
SKT,713,2014,2,2/12/2014,FLaSH 1489 SKT 2014-02-12 713 361,38.20712,-121.66008,Lower,Delta Smelt,5,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,1,73,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 516 SKT 2012-03-08 713 4628,38.20712,-121.66008,Lower,Delta Smelt,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0
SKT,713,2012,3,3/8/2012,FLaSH 508 SKT 2012-03-08 713 4616,38.20712,-121.66008,Lower,Delta Smelt,16,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,713,2012,4,4/4/2012,FLaSH 646 SKT 2012-04-04 713 4920,38.20712,-121.66008,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
SKT,713,2013,2,2/6/2013,FLaSH 1174 SKT 2013-02-06 713 6309,38.20712,-121.66008,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,713,2012,5,5/2/2012,FLaSH 1253 SKT 2012-05-02 713 5068,38.20712,-121.66008,Lower,Delta Smelt,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,46,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 513 SKT 2012-03-08 713 4632,38.20712,-121.66008,Lower,Delta Smelt,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 521 SKT 2012-03-08 713 4627,38.20712,-121.66008,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,20,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 514 SKT 2012-03-08 713 4634,38.20712,-121.66008,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SKT,713,2012,1,1/19/2012,FLaSH 389 SKT 2012-01-19 713 4101,38.20712,-121.66008,Lower,Delta Smelt,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,23,0,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 511 SKT 2012-03-08 713 4625,38.20712,-121.66008,Lower,Delta Smelt,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,7,0,0,0
SKT,713,2014,2,2/12/2014,FLaSH 1488 SKT 2014-02-12 713 360,38.20712,-121.66008,Lower,Delta Smelt,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 518 SKT 2012-03-08 713 4635,38.20712,-121.66008,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,9,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,4,0,0,0
SKT,713,2014,1,1/15/2014,FLaSH 1467 SKT 2014-01-15 713 143,38.20712,-121.66008,Lower,Delta Smelt,18,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,61,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,15,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,0,0,0,0
SKT,713,2012,1,1/19/2012,FLaSH 388 SKT 2012-01-19 713 4098,38.20712,-121.66008,Lower,Delta Smelt,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 510 SKT 2012-03-08 713 4619,38.20712,-121.66008,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 512 SKT 2012-03-08 713 4626,38.20712,-121.66008,Lower,Delta Smelt,6,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,0,0,0,0,0,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
SKT,713,2012,3,3/8/2012,FLaSH 509 SKT 2012-03-08 713 4621,38.20712,-121.66008,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SKT,713,2012,3,3/8/2012,FLaSH 507 SKT 2012-03-08 713 4613,38.20712,-121.66008,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,713,2014,1,1/15/2014,FLaSH 1468 SKT 2014-01-15 713 144,38.20712,-121.66008,Lower,Delta Smelt,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0
SKT,713,2014,3,3/12/2014,FLaSH 1505 SKT 2014-03-12 713 559,38.20712,-121.66008,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 528 SKT 2012-03-08 715 4657,38.22295,-121.67362,Lower,Delta Smelt,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,11,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,16,0,0,0,0,0,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
SKT,715,2013,1,1/9/2013,FLaSH 1080 SKT 2013-01-09 715 6259,38.22295,-121.67362,Lower,Delta Smelt,32,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,3,46,0,28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,2,0,0,0
SKT,715,2014,2,2/12/2014,FLaSH 1490 SKT 2014-02-12 715 362,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 527 SKT 2012-03-08 715 4653,38.22295,-121.67362,Lower,Delta Smelt,11,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0
SKT,715,2012,4,4/4/2012,FLaSH 649 SKT 2012-04-04 715 4926,38.22295,-121.67362,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2012,4,4/4/2012,FLaSH 647 SKT 2012-04-04 715 4925,38.22295,-121.67362,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,8,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
SKT,715,2012,1,1/19/2012,FLaSH 391 SKT 2012-01-19 715 4103,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,1,9,0,1,0,0,1,0,0,0,0,50,0,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0
SKT,715,2012,4,4/4/2012,FLaSH 650 SKT 2012-04-04 715 4927,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2014,1,1/15/2014,FLaSH 1473 SKT 2014-01-15 715 149,38.22295,-121.67362,Lower,Delta Smelt,6,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,31,18,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0
SKT,715,2013,1,1/9/2013,FLaSH 1077 SKT 2013-01-09 715 6256,38.22295,-121.67362,Lower,Delta Smelt,23,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,97,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
SKT,715,2016,2,2/10/2016,FLaSH 2173 SKT 2016-02-10 715 7274,38.22295,-121.67362,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 529 SKT 2012-03-08 715 4661,38.22295,-121.67362,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,715,2012,4,4/4/2012,FLaSH 651 SKT 2012-04-04 715 4924,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 525 SKT 2012-03-08 715 4649,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
SKT,715,2013,1,1/9/2013,FLaSH 1079 SKT 2013-01-09 715 6258,38.22295,-121.67362,Lower,Delta Smelt,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 522 SKT 2012-03-08 715 4642,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,17,0,0,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,3,2,0,0
SKT,715,2014,1,1/15/2014,FLaSH 1470 SKT 2014-01-15 715 146,38.22295,-121.67362,Lower,Delta Smelt,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
SKT,715,2012,1,1/19/2012,FLaSH 392 SKT 2012-01-19 715 4104,38.22295,-121.67362,Lower,Delta Smelt,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,80,0,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 523 SKT 2012-03-08 715 4645,38.22295,-121.67362,Lower,Delta Smelt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2017,3,3/8/2017,FLaSH 2157 SKT 2017-03-08 715 A32,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,2,0,1,1,0,0
SKT,715,2012,4,4/4/2012,FLaSH 682 SKT 2012-04-04 715 4928,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 526 SKT 2012-03-08 715 4651,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2014,4,4/8/2014,FLaSH 1601 SKT 2014-04-08 715 582,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2014,12,12/17/2014,FLaSH 1817 SKT 2014-12-17 715 7082,38.22295,-121.67362,Lower,Delta Smelt,7,0,0,0,0,0,3,197,0,0,0,0,6,0,0,0,0,97,0,19,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0
SKT,715,2012,5,5/2/2012,FLaSH 1256 SKT 2012-05-02 715 5073,38.22295,-121.67362,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,103,9,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 517 SKT 2012-03-08 715 4640,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
SKT,715,2012,4,4/4/2012,FLaSH 648 SKT 2012-04-04 715 4922,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SKT,715,2014,1,1/15/2014,FLaSH 1472 SKT 2014-01-15 715 148,38.22295,-121.67362,Lower,Delta Smelt,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,81,6,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
SKT,715,2015,2,2/11/2015,FLaSH 1861 SKT 2015-02-11 715 7139,38.22295,-121.67362,Lower,Delta Smelt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
SKT,715,2013,1,1/9/2013,FLaSH 1078 SKT 2013-01-09 715 6257,38.22295,-121.67362,Lower,Delta Smelt,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,124,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
SKT,715,2017,3,3/8/2017,FLaSH 2156 SKT 2017-03-08 715 A31,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 524 SKT 2012-03-08 715 4646,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
SKT,715,2017,3,3/8/2017,FLaSH 2158 SKT 2017-03-08 715 A33,38.22295,-121.67362,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0
SKT,715,2014,1,1/15/2014,FLaSH 1471 SKT 2014-01-15 715 147,38.22295,-121.67362,Lower,Delta Smelt,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,78,10,0,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,19,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
SKT,715,2014,2,2/12/2014,FLaSH 1491 SKT 2014-02-12 715 363,38.22295,-121.67362,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
SKT,715,2014,1,1/15/2014,FLaSH 1469 SKT 2014-01-15 715 145,38.22295,-121.67362,Lower,Delta Smelt,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26,4,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0
SKT,715,2012,3,3/8/2012,FLaSH 520 SKT 2012-03-08 715 4641,38.22295,-121.67362,Lower,Delta Smelt,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
