"","SampleID","SubRegion","IBMR","TowType","Date","Latitude","Longitude","Source","Station","DOY","CPUE","BPUE","Region","Month","Year","MonthYear"
"10659","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","limno","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,48.4905073893126,6.30376596061064,"Middle",12,2016,2015.08333333333
"10660","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","othcalad","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,1078.91378941221,3679.09602189564,"Middle",12,2016,2015.08333333333
"10661","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,981.93277463358,1472.89916195037,"Middle",12,2016,2015.08333333333
"10662","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","othclad","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,36.3678805419845,36.3678805419845,"Middle",12,2016,2015.08333333333
"10663","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","othcyc","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,48.4905073893127,162.928104828091,"Middle",12,2016,2015.08333333333
"10664","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","other","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,24.2452536946563,24.2452536946563,"Middle",12,2016,2015.08333333333
"10665","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,387.924059114501,1031.87799724457,"Middle",12,2016,2015.08333333333
"10666","DWSC 70 2016-12-22","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2016-12-22,38.4697,-121.5855,"DWSC","70",357,0,0,"Middle",12,2016,2015.08333333333
"10667","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,2638.95417162227,263.895417162227,"Middle",2,2017,2016.91666666667
"10668","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","daphnia","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,186.279117996866,745.116471987464,"Middle",2,2017,2016.91666666667
"10669","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","limno","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,589.883873656742,76.6849035753765,"Middle",2,2017,2016.91666666667
"10670","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,1707.55858163793,5877.72710319443,"Middle",2,2017,2016.91666666667
"10671","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,1862.79117996866,2794.18676995299,"Middle",2,2017,2016.91666666667
"10672","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","othclad","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,310.465196661444,211.116333729782,"Middle",2,2017,2016.91666666667
"10673","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","othcyc","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,31.0465196661443,104.316306078245,"Middle",2,2017,2016.91666666667
"10674","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,31.0465196661443,82.5837423119439,"Middle",2,2017,2016.91666666667
"10675","DWSC 70 2017-02-14","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-02-14,38.4697,-121.5855,"DWSC","70",45,0,0,"Middle",2,2017,2016.91666666667
"10676","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,5065.93555379982,506.593555379982,"Middle",3,2017,2016.83333333333
"10677","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","daphnia","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,5845.31025438441,23381.2410175376,"Middle",3,2017,2016.83333333333
"10678","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","eurytem","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,194.843675146147,584.531025438441,"Middle",3,2017,2016.83333333333
"10679","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","limno","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,9157.65273186891,1190.49485514296,"Middle",3,2017,2016.83333333333
"10680","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,5845.31025438441,20392.3390407957,"Middle",3,2017,2016.83333333333
"10681","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,9157.65273186891,13736.4790978034,"Middle",3,2017,2016.83333333333
"10682","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","othclad","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,3507.18615263064,2571.93651192914,"Middle",3,2017,2016.83333333333
"10683","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","othcyc","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,1363.90572602303,4582.72323943738,"Middle",3,2017,2016.83333333333
"10684","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","other","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,194.843675146147,23.3812410175376,"Middle",3,2017,2016.83333333333
"10685","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,194.843675146147,518.284175888751,"Middle",3,2017,2016.83333333333
"10686","DWSC 70 2017-03-13","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-03-13,38.4697,-121.5855,"DWSC","70",72,0,0,"Middle",3,2017,2016.83333333333
"10687","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,715.335170991099,71.5335170991099,"Middle",4,2017,2016.75
"10688","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","daphnia","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,15165.1056250113,60660.4225000453,"Middle",4,2017,2016.75
"10689","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","limno","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,10873.0945990647,1413.50229787841,"Middle",4,2017,2016.75
"10690","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,2432.13958136974,8293.59597247081,"Middle",4,2017,2016.75
"10691","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,4578.14509434303,6867.21764151454,"Middle",4,2017,2016.75
"10692","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","othclad","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,2575.20661556796,1774.03122405793,"Middle",4,2017,2016.75
"10693","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","othcyc","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,429.201102594659,1442.11570471805,"Middle",4,2017,2016.75
"10694","DWSC 70 2017-04-05","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-04-05,38.4697,-121.5855,"DWSC","70",95,0,0,"Middle",4,2017,2016.75
"10695","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,1006.26163265132,100.626163265132,"Middle",5,2017,2016.66666666667
"10696","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","daphnia","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,914.783302410292,3659.13320964117,"Middle",5,2017,2016.66666666667
"10697","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","limno","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,4939.82983301558,642.177878292025,"Middle",5,2017,2016.66666666667
"10698","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,7775.65807048749,26784.8550945734,"Middle",5,2017,2016.66666666667
"10699","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,5122.78649349764,7684.17974024646,"Middle",5,2017,2016.66666666667
"10700","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","othclad","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,3750.6115398822,3714.02020778579,"Middle",5,2017,2016.66666666667
"10701","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","othcyc","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,91.4783302410292,307.367189609858,"Middle",5,2017,2016.66666666667
"10702","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,457.391651205146,1216.66179220569,"Middle",5,2017,2016.66666666667
"10703","DWSC 70 2017-05-17","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-05-17,38.4697,-121.5855,"DWSC","70",137,0,0,"Middle",5,2017,2016.66666666667
"10704","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,2616.4722091054,261.64722091054,"Middle",6,2017,2016.58333333333
"10705","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","daphnia","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,100.633546504054,402.534186016216,"Middle",6,2017,2016.58333333333
"10706","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,1610.13674406487,5520.25319347989,"Middle",6,2017,2016.58333333333
"10707","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,4830.41023219459,7245.61534829189,"Middle",6,2017,2016.58333333333
"10708","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","othclad","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,2364.88834284527,2364.88834284527,"Middle",6,2017,2016.58333333333
"10709","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,100.633546504054,267.685233700784,"Middle",6,2017,2016.58333333333
"10710","DWSC 70 2017-06-19","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-06-19,38.4697,-121.5855,"DWSC","70",170,0,0,"Middle",6,2017,2016.58333333333
"10711","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,1648.67725123663,164.867725123663,"Middle",7,2017,2016.5
"10712","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,3297.35450247325,11597.6950636991,"Middle",7,2017,2016.5
"10713","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,9442.42425708251,14163.6363856238,"Middle",7,2017,2016.5
"10714","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","othclad","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,17236.1712629284,17236.1712629284,"Middle",7,2017,2016.5
"10715","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,3447.23425258568,9169.64311187791,"Middle",7,2017,2016.5
"10716","DWSC 70 2017-07-20","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-07-20,38.4697,-121.5855,"DWSC","70",201,0,0,"Middle",7,2017,2016.5
"10717","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,3295.21336318594,329.521336318594,"Middle",8,2017,2016.41666666667
"10718","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,878.72356351625,2996.44735159041,"Middle",8,2017,2016.41666666667
"10719","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,6370.74583549281,9556.11875323922,"Middle",8,2017,2016.41666666667
"10720","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","othclad","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,5858.15709010833,5858.15709010833,"Middle",8,2017,2016.41666666667
"10721","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,1537.76623615344,4090.45818816815,"Middle",8,2017,2016.41666666667
"10722","DWSC 70 2017-08-24","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-08-24,38.4697,-121.5855,"DWSC","70",236,0,0,"Middle",8,2017,2016.41666666667
"10723","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,1885.58395302723,188.558395302723,"Middle",9,2017,2016.33333333333
"10724","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,659.95438355953,2250.444447938,"Middle",9,2017,2016.33333333333
"10725","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,11030.6661252093,16545.9991878139,"Middle",9,2017,2016.33333333333
"10726","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","othclad","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,2168.42154598131,2168.42154598131,"Middle",9,2017,2016.33333333333
"10727","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,3394.05111544901,9028.17596709437,"Middle",9,2017,2016.33333333333
"10728","DWSC 70 2017-09-26","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-09-26,38.4697,-121.5855,"DWSC","70",269,0,0,"Middle",9,2017,2016.33333333333
"10729","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,181.971649548257,18.1971649548257,"Middle",11,2017,2016.16666666667
"10730","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","limno","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,11.373228096766,1.47851965257958,"Middle",11,2017,2016.16666666667
"10731","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,170.598421451491,588.450821726676,"Middle",11,2017,2016.16666666667
"10732","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,1978.94168883729,2968.41253325594,"Middle",11,2017,2016.16666666667
"10733","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","othclad","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,79.6125966773623,75.0633054386559,"Middle",11,2017,2016.16666666667
"10734","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","othcyc","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,22.7464561935321,76.4280928102678,"Middle",11,2017,2016.16666666667
"10735","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,68.2393685805963,181.516720424386,"Middle",11,2017,2016.16666666667
"10736","DWSC 70 2017-11-02","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-11-02,38.4697,-121.5855,"DWSC","70",306,0,0,"Middle",11,2017,2016.16666666667
"10737","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,179.131037258259,17.9131037258259,"Middle",12,2017,2016.08333333333
"10738","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","limno","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,13.7793105583276,1.79131037258259,"Middle",12,2017,2016.08333333333
"10739","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","othcalad","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,1446.8276086244,4933.6821454092,"Middle",12,2017,2016.08333333333
"10740","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,289.36552172488,434.04828258732,"Middle",12,2017,2016.08333333333
"10741","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","othclad","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,68.8965527916381,68.8965527916381,"Middle",12,2017,2016.08333333333
"10742","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,909.434496849624,2419.09576162,"Middle",12,2017,2016.08333333333
"10743","DWSC 70 2017-12-18","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2017-12-18,38.4697,-121.5855,"DWSC","70",352,0,0,"Middle",12,2017,2016.08333333333
"10744","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,166.83043613704,16.683043613704,"Middle",1,2018,2018
"10745","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,1687.93147150417,5755.84631782922,"Middle",1,2018,2018
"10746","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,245.338876672117,368.008315008175,"Middle",1,2018,2018
"10747","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","othclad","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,68.6948854681929,68.6948854681929,"Middle",1,2018,2018
"10748","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","othcyc","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,9.81355506688469,32.9735450247326,"Middle",1,2018,2018
"10749","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","other","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,9.81355506688469,9.81355506688469,"Middle",1,2018,2018
"10750","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,78.5084405350776,208.832451823306,"Middle",1,2018,2018
"10751","DWSC 70 2018-01-30","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-01-30,38.4697,-121.5855,"DWSC","70",30,0,0,"Middle",1,2018,2018
"10752","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,423.410294067589,42.3410294067589,"Middle",3,2018,2017.83333333333
"10753","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","daphnia","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,940.911764594641,3763.64705837856,"Middle",3,2018,2017.83333333333
"10754","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","eurytem","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,47.0455882297321,141.136764689196,"Middle",3,2018,2017.83333333333
"10755","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","limno","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,517.501470527053,67.2751911685169,"Middle",3,2018,2017.83333333333
"10756","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,3857.73823483803,13154.8873807977,"Middle",3,2018,2017.83333333333
"10757","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,4045.92058775696,6068.88088163544,"Middle",3,2018,2017.83333333333
"10758","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","othclad","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,423.410294067589,254.046176440553,"Middle",3,2018,2017.83333333333
"10759","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","othcyc","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,47.0455882297321,158.0731764519,"Middle",3,2018,2017.83333333333
"10760","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,141.136764689196,375.423794073261,"Middle",3,2018,2017.83333333333
"10761","DWSC 70 2018-03-05","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-03-05,38.4697,-121.5855,"DWSC","70",64,0,0,"Middle",3,2018,2017.83333333333
"10762","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,2890.5380378824,289.05380378824,"Middle",4,2018,2017.75
"10763","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","daphnia","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,541.97588210295,2167.9035284118,"Middle",4,2018,2017.75
"10764","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,10658.8590146913,36453.2978302444,"Middle",4,2018,2017.75
"10765","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,3884.16048840448,5826.24073260672,"Middle",4,2018,2017.75
"10766","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","othclad","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,90.329313683825,90.329313683825,"Middle",4,2018,2017.75
"10767","DWSC 70 2018-04-02","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-04-02,38.4697,-121.5855,"DWSC","70",92,0,0,"Middle",4,2018,2017.75
"10768","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,686.948854681929,68.6948854681929,"Middle",5,2018,2017.66666666667
"10769","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","limno","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,343.474427340964,44.6516755543253,"Middle",5,2018,2017.66666666667
"10770","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,10098.1481638244,34434.6852386412,"Middle",5,2018,2017.66666666667
"10771","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,3503.43915887784,5255.15873831676,"Middle",5,2018,2017.66666666667
"10772","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","othclad","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,68.6948854681929,41.2169312809157,"Middle",5,2018,2017.66666666667
"10773","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","other","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,137.389770936386,87.9294533992869,"Middle",5,2018,2017.66666666667
"10774","DWSC 70 2018-05-07","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-05-07,38.4697,-121.5855,"DWSC","70",127,0,0,"Middle",5,2018,2017.66666666667
"10775","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,8931.33430919915,893.133430919915,"Middle",6,2018,2017.58333333333
"10776","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","limno","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,151.378547613545,19.6792111897608,"Middle",6,2018,2017.58333333333
"10777","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,9990.98414249396,34515.8226413644,"Middle",6,2018,2017.58333333333
"10778","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,23463.6748800995,35195.5123201493,"Middle",6,2018,2017.58333333333
"10779","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","othclad","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,151.378547613545,151.378547613545,"Middle",6,2018,2017.58333333333
"10780","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,756.892738067725,2013.33468326015,"Middle",6,2018,2017.58333333333
"10781","DWSC 70 2018-06-06","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-06-06,38.4697,-121.5855,"DWSC","70",157,0,0,"Middle",6,2018,2017.58333333333
"10782","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,3139.72235149295,313.972235149295,"Middle",7,2018,2017.5
"10783","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,2267.57725385602,8315.61279093559,"Middle",7,2018,2017.5
"10784","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,12210.031366917,18315.0470503755,"Middle",7,2018,2017.5
"10785","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","othclad","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,4593.29751422117,4593.29751422117,"Middle",7,2018,2017.5
"10786","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","pdiapfor","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,581.430065091288,1546.60397314283,"Middle",7,2018,2017.5
"10787","DWSC 70 2018-07-12","Lower Sacramento River Ship Channel","pdiapjuv","Vertical",2018-07-12,38.4697,-121.5855,"DWSC","70",193,0,0,"Middle",7,2018,2017.5
"10788","DWSC 70 2018-08-16","Lower Sacramento River Ship Channel","allcopnaup","Vertical",2018-08-16,38.4697,-121.5855,"DWSC","70",228,1617.09544674865,161.709544674865,"Middle",8,2018,2017.41666666667
"10789","DWSC 70 2018-08-16","Lower Sacramento River Ship Channel","othcalad","Vertical",2018-08-16,38.4697,-121.5855,"DWSC","70",228,3319.30118016829,12222.6882688197,"Middle",8,2018,2017.41666666667
"10790","DWSC 70 2018-08-16","Lower Sacramento River Ship Channel","othcaladjuv","Vertical",2018-08-16,38.4697,-121.5855,"DWSC","70",228,13958.087014041,20937.1305210615,"Middle",8,2018,2017.41666666667
"10791","DWSC 70 2018-08-16","Lower Sacramento River Ship Channel","othclad","Vertical",2018-08-16,38.4697,-121.5855,"DWSC","70",228,4340.62462022007,4340.62462022007,"Middle",8,2018,2017.41666666667
"10792","DWSC 70 2018-08-16","Lower Sacramento River Ship Channel","other","Vertical",2018-08-16,38.4697,-121.5855,"DWSC","70",228,170.220573341964,95.3235210714996,"Middle",8,2018,2017.41666666667
