"Year","Month","Date","Station","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","TotalBodyWeight","GutContents","ForkLength","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","daphnia FO","acartela FO","allcopnaup FO","amphipod FO","fish FO","limno FO","mysid FO","othcalad FO","othcaljuv FO","othclad FO","othcyc FO","other FO","pdiapfor FO","pdiapjuv FO","sinocal FO"
2012,4,2012-04-04,"719","FLaSH 692 SKT 2012-04-04 719 4953","Delta Smelt",9.4488,14.1,590,0.27,37,26,1.7734,"Y",59,0.01385,283,0.0198668,1.12026615540769,NA,NA,"N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y"
2012,4,2012-04-04,"719","FLaSH 693 SKT 2012-04-04 719 4954","Delta Smelt",9.4488,14.1,590,0.27,37,26,1.808,"Y",62,NA,353,0.0248019211902153,1.37178767644996,NA,NA,"N","N","N","Y","N","N","N","N","Y","Y","Y","N","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 699 SKT 2012-01-19 719 4121","Delta Smelt",10.9728,7.8,362,0.16,36,30,2.2,"Y",67,0.0083,47,0.00209724959328705,0.0953295269675933,NA,NA,"N","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 700 SKT 2012-01-19 719 4144","Delta Smelt",10.9728,7.8,362,0.16,36,30,1.4428,"Y",57,0.0068,79,0.0043745,0.303195176046576,NA,NA,"N","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 701 SKT 2012-01-19 719 4152","Delta Smelt",10.9728,7.8,362,0.16,36,30,1.4119,"Y",60,NA,62,0.0028605,0.20259933423047,NA,NA,"N","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 702 SKT 2012-01-19 719 4218","Delta Smelt",10.9728,7.8,362,0.16,36,30,1.7099,"Y",63,NA,33,0.0016928,0.0989999415170478,NA,NA,"N","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 703 SKT 2012-01-19 719 4222","Delta Smelt",10.9728,7.8,362,0.16,36,30,1.2391,"Y",55,0.00711,36,0.001953,0.157614397546606,NA,NA,"N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2012,1,2012-01-19,"719","FLaSH 704 SKT 2012-01-19 719 4223","Delta Smelt",10.9728,7.8,362,0.16,36,30,1.4418,"Y",57,0.00794,37,0.0021687,0.150416146483562,NA,NA,"N","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2012,5,2012-05-02,"716","FLaSH 716 SKT 2012-05-02 716 5078","Delta Smelt",8.5344,18.3,381,0.168750702,36,33,2.8277,"Y",70,0.02243,411,0.025791895981327,0.912115711756093,NA,NA,"Y","N","N","N","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y"
2012,5,2012-05-02,"716","FLaSH 717 SKT 2012-05-02 716 5081","Delta Smelt",8.5344,18.3,381,0.168750702,36,33,3.1415,"Y",75,0.01533,277,0.0183996,0.585694731816011,NA,NA,"Y","N","N","N","N","N","N","Y","Y","N","Y","Y","Y","N","Y"
2012,5,2012-05-02,"719","FLaSH 718 SKT 2012-05-02 719 5084","Delta Smelt",9.4488,18.8,646,0.296955655,32,25,2.7173,"Y",70,NA,172,0.0101433,0.373285982409009,NA,NA,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y"
2012,5,2012-05-02,"719","FLaSH 719 SKT 2012-05-02 719 5095","Delta Smelt",9.4488,18.8,646,0.296955655,32,25,2.8179,"Y",71,NA,52,0.0032996,0.117094290074169,NA,NA,"N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y"
2012,5,2012-05-02,"716","FLaSH 720 SKT 2012-05-02 716 5096","Delta Smelt",8.5344,18.3,381,0.168750702,36,33,2.441,"Y",62,0.01111,51,0.0029004,0.118820155673904,NA,NA,"Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y"
2012,5,2012-05-02,"719","FLaSH 721 SKT 2012-05-02 719 5119","Delta Smelt",9.4488,18.8,646,0.296955655,32,25,2.7718,"Y",71,0.02782,588,0.0385607,1.39117901724511,NA,NA,"N","N","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y"
2012,5,2012-05-02,"719","FLaSH 722 SKT 2012-05-02 719 5121","Delta Smelt",9.4488,18.8,646,0.296955655,32,25,2.0853,"Y",69,0.04067,1055,0.0466098,2.23516040857431,NA,NA,"N","N","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","Y"
2012,10,2012-10-18,"719","FLaSH 1018 FMWT 2012-10-18 719 5804","Delta Smelt",10.668,18.6000003814697,327,0.143286307276357,38.9999985694885,25.8999996185303,1.317,"Y",59,0.01002,4,0.00309942413957307,0.235339722063255,NA,NA,"N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N"
2012,10,2012-10-18,"797","FLaSH 1019 FMWT 2012-10-18 797 5835","Delta Smelt",10.3632,19.2000007629395,592,0.270463751869036,30.0000011920929,35.4000015258789,2.0543,"Y",63,NA,127,0.0443085554149639,2.15686878328209,4,3,"N","N","Y","N","N","Y","Y","Y","N","N","N","Y","Y","Y","N"
2012,11,2012-11-15,"719","FLaSH 1029 FMWT 2012-11-15 719 5987","Delta Smelt",10.668,14.5,361,0.159287667759943,33.0000013113022,27.7000007629395,2.1164,"Y",63,0.01327,72,0.00679467985910749,0.321048944391773,2,3,"N","N","N","Y","N","N","Y","Y","Y","N","Y","N","Y","Y","Y"
2012,11,2012-11-15,"797","FLaSH 1030 FMWT 2012-11-15 797 6017","Delta Smelt",10.3632,14.8999996185303,611,0.279766200628151,27.0000010728836,39.2000007629395,2.6416,"Y",72,NA,33,0.00167386743907644,0.0633656662279088,2,2,"N","N","N","Y","N","N","Y","N","N","N","Y","Y","Y","Y","Y"
2012,12,2012-12-12,"716","FLaSH 1038 FMWT 2012-12-12 716 6188","Delta Smelt",12.4968,11.5,206,0.0873853450404917,21.9999998807907,66.6999969482422,2.5083,"Y",68,0.04491,233,0.0125943967825565,0.502108869854344,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2012,12,2012-12-11,"719","FLaSH 1039 FMWT 2012-12-11 719 6132","Delta Smelt",11.5824,12.8999996185303,331,0.14516296196233,21.9999998807907,70.9000015258789,2.6364,"Y",72,0.03117,454,0.0164321438076038,0.62327961643164,4,4,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","N"
2012,12,2012-12-11,"796","FLaSH 1040 FMWT 2012-12-11 796 6148","Delta Smelt",12.4968,13.3999996185303,777,0.361857269147771,27.0000010728836,44.2999992370605,2.3387,"Y",69,0.01578,144,0.00650199800794465,0.278017616964324,2,4,"N","N","N","Y","N","Y","N","Y","Y","N","Y","Y","Y","Y","Y"
2012,12,2012-12-11,"797","FLaSH 1041 FMWT 2012-12-11 797 6141","Delta Smelt",11.8872,13.3000001907349,589,0.268996861417432,18.9999997615814,71.3000030517578,1.8953,"Y",63,0.00976,72,0.00280230793842815,0.147855639657476,2,4,"N","N","N","Y","N","N","N","Y","N","N","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1045 SKT 2013-01-09 719 6212","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.2518,"Y",66,0.01279,42,0.0018163,0.0806599165112355,3,4,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1046 SKT 2013-01-09 719 6213","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.5312,"Y",68,0.00727,10,0.00185057862058659,0.0731107230004185,2,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","N"
2013,1,2013-01-09,"719","FLaSH 1047 SKT 2013-01-09 719 6215","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.285,"Y",68,0.00759,3,8.66e-05,0.00378993435448578,1,3,"Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N"
2013,1,2013-01-09,"719","FLaSH 1048 SKT 2013-01-09 719 6216","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,3.4932,"Y",80,0.01133,67,0.0030018,0.0859326691858468,2,4,"Y","N","Y","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1049 SKT 2013-01-09 719 6217","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.6482,"Y",64,0.00742,18,0.0011498,0.0697609513408567,2,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","N","N"
2013,1,2013-01-09,"719","FLaSH 1050 SKT 2013-01-09 719 6218","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.5856,"Y",70,NA,30,0.0016926,0.0654625618811881,2,4,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1051 SKT 2013-01-09 719 6219","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.9368,"Y",65,0.00532,7,0.000859033843819964,0.0443532550505971,2,3,"Y","N","N","Y","N","N","N","Y","N","N","Y","Y","N","N","N"
2013,1,2013-01-09,"719","FLaSH 1052 SKT 2013-01-09 719 6220","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.1492,"Y",55,0.00494,31,0.0019627,0.170788374521406,2,3,"Y","N","N","N","N","N","N","Y","N","N","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1053 SKT 2013-01-09 719 6221","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.1721,"Y",66,0.00216,27,0.0016735,0.0770452557432899,2,2,"Y","N","N","N","N","Y","N","Y","N","N","N","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1054 SKT 2013-01-09 719 6222","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.6075,"Y",73,0.00697,76,0.0049737,0.190745925215724,3,2,"Y","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1055 SKT 2013-01-09 719 6223","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.4599,"Y",60,0.01003,140,0.0044464,0.304568806082608,4,4,"Y","N","N","N","N","N","N","Y","N","Y","Y","Y","N","N","Y"
2013,1,2013-01-09,"719","FLaSH 1056 SKT 2013-01-09 719 6224","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.9546,"Y",65,NA,49,0.0021037,0.107628159214161,1,3,"Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y"
2013,1,2013-01-09,"719","FLaSH 1057 SKT 2013-01-09 719 6225","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.6166,"Y",62,NA,52,0.0024978,0.154509464307807,3,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1058 SKT 2013-01-09 719 6226","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,3.0752,"Y",74,0.00956,54,0.0022268,0.0724115504682622,2,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1059 SKT 2013-01-09 719 6227","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.0987,"Y",62,0.00257,29,0.00233663610498653,0.21267280467703,2,3,"N","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1060 SKT 2013-01-09 719 6230","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.0066,"Y",66,0.00876,72,0.0029701,0.148016545400179,2,4,"Y","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1061 SKT 2013-01-09 719 6232","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.7585,"Y",75,0.00492,61,0.0019763,0.0716440094254124,2,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","N"
2013,1,2013-01-09,"719","FLaSH 1062 SKT 2013-01-09 719 6233","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.2976,"Y",54,0.00561,30,0.001371,0.105656596794081,1,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1063 SKT 2013-01-09 719 6234","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,4.2496,"Y",85,0.01562,23,0.00154183610498653,0.0362819113560459,2,4,"N","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1064 SKT 2013-01-09 719 6235","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.8197,"Y",65,0.00258,54,0.0024094,0.132406440622081,3,2,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1065 SKT 2013-01-09 719 6236","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.1201,"Y",77,0.01531,236,0.00908774916745582,0.428647194351956,4,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1066 SKT 2013-01-09 719 6237","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.7319,"Y",74,0.0172,13,0.00118511957064808,0.0433807815310987,3,4,"Y","N","N","Y","N","N","N","N","N","N","Y","N","Y","N","N"
2013,1,2013-01-09,"719","FLaSH 1067 SKT 2013-01-09 719 6238","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.1076,"Y",54,0.00379,44,0.0018346,0.165637414228963,2,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1068 SKT 2013-01-09 719 6239","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.1132,"Y",66,0.00669,28,0.00135949092514262,0.0643332824693649,2,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","Y"
2013,1,2013-01-09,"719","FLaSH 1069 SKT 2013-01-09 719 6242","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.114,"Y",64,0.00563,30,0.0012939,0.0612062440870388,1,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1070 SKT 2013-01-09 719 6244","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.7681,"Y",72,0.00995,62,0.00479830390805482,0.173342867239436,3,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1071 SKT 2013-01-09 719 6245","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.958,"Y",64,0.0085,40,0.0014652,0.0748314606741573,2,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","N"
2013,1,2013-01-09,"719","FLaSH 1072 SKT 2013-01-09 719 6249","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.0586,"Y",65,0.00364,26,0.0010324,0.0501505877781016,1,2,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1073 SKT 2013-01-09 719 6251","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,2.0974,"Y",69,0.00242,19,0.0009385,0.0447458758462859,1,4,"Y","N","N","N","N","N","N","Y","N","N","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1074 SKT 2013-01-09 719 6252","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.976,"Y",65,NA,48,0.0018163,0.091918016194332,1,3,"Y","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,1,2013-01-09,"719","FLaSH 1075 SKT 2013-01-09 719 6253","Delta Smelt",10.9728,8.10000038146973,469,0.210784811542342,22,74,1.641,"Y",61,0.00896,134,0.0080712,0.491846435100548,3,4,"Y","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2013,1,2013-01-09,"716","FLaSH 1076 SKT 2013-01-09 716 6255","Delta Smelt",8.2296,7.80000019073486,283,0.122754142034819,32,41,1.8657,"Y",60,0.04186,358,0.0161174,0.863879509031463,4,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N","N"
2013,1,2013-01-09,"715","FLaSH 1077 SKT 2013-01-09 715 6256","Delta Smelt",14.9352,7.80000019073486,237,0.101529209160065,42,34,2.2235,"Y",67,NA,216,0.0112631205415621,0.506549158604097,NA,NA,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","N","N","N"
2013,1,2013-01-09,"715","FLaSH 1078 SKT 2013-01-09 715 6257","Delta Smelt",14.9352,7.80000019073486,237,0.101529209160065,42,34,3.1216,"Y",73,0.07069,208,0.013051592449282,0.418105857550039,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","N","N","N"
2013,1,2013-01-09,"715","FLaSH 1079 SKT 2013-01-09 715 6258","Delta Smelt",14.9352,7.80000019073486,237,0.101529209160065,42,34,1.9403,"Y",64,NA,157,0.0068513,0.353105189919085,3,2,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N","N"
2013,1,2013-01-09,"715","FLaSH 1080 SKT 2013-01-09 715 6259","Delta Smelt",14.9352,7.80000019073486,237,0.101529209160065,42,34,1.6571,"Y",63,0.02967,207,0.00979728799033054,0.591230945044387,3,2,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","N","N","N"
2013,4,2013-04-04,"719","FLaSH 1155 SKT 2013-04-04 719 6476","Delta Smelt",10.3632,16.3999996185303,476,0.214153953515204,62,15,2.5726,"Y",68,0.01507,179,0.0115184242305026,0.447734752021404,2,3,"Y","N","N","Y","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2013,4,2013-04-04,"716","FLaSH 1156 SKT 2013-04-04 716 6477","Delta Smelt",9.144,17,240,0.10290517961715,75,15,3.6051,"Y",65,0.01451,89,0.00715209479964799,0.198388249969432,2,4,"Y","N","N","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","Y"
2013,4,2013-04-04,"716","FLaSH 1157 SKT 2013-04-04 716 6478","Delta Smelt",9.144,17,240,0.10290517961715,75,15,3.6499,"Y",79,0.02286,262,0.0156394940238339,0.428491027804431,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2013,5,2013-05-01,"716","FLaSH 1163 SKT 2013-05-01 716 6641","Delta Smelt",7.9248,18.8999996185303,207,0.0878393790846943,26,29,3.897,"Y",80,0.03133,323,0.0183779,0.471590967410829,4,2,"N","N","N","N","N","N","N","Y","N","N","Y","Y","Y","Y","Y"
2013,2,2013-02-06,"719","FLaSH 1171 SKT 2013-02-06 719 6294","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,1.8196,"Y",63,0.00488,31,0.002113,0.116124422950099,1,1,"N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1172 SKT 2013-02-06 719 6299","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,2.5341,"Y",70,0.00724,32,0.0017242,0.0680399352827434,2,3,"Y","N","N","N","N","N","N","Y","N","N","Y","Y","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1173 SKT 2013-02-06 719 6308","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,1.2794,"Y",56,0.00561,26,0.0015907,0.124331717992809,1,1,"N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","Y"
2013,2,2013-02-06,"713","FLaSH 1174 SKT 2013-02-06 713 6309","Delta Smelt",14.0208,10.3000001907349,250,0.107500412939056,75,11,1.9831,"Y",67,0.00614,49,0.00369973610498653,0.186563264837201,2,1,"N","N","N","Y","N","N","N","N","Y","Y","Y","N","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1175 SKT 2013-02-06 719 6320","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,1.8321,"Y",65,0.0023,12,0.0006201,0.0338464057638775,1,1,"Y","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1176 SKT 2013-02-06 719 6322","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,1.5038,"Y",60,0.00431,21,0.0013377,0.0889546482244979,2,3,"N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y"
2013,2,2013-02-06,"719","FLaSH 1177 SKT 2013-02-06 719 6327","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,2.6837,"Y",70,0.00786,49,0.0018608,0.0693371092148899,1,1,"N","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y"
2013,2,2013-02-06,"719","FLaSH 1178 SKT 2013-02-06 719 6328","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,2.1237,"Y",63,0.00828,53,0.003006,0.141545416019212,2,4,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1179 SKT 2013-02-06 719 6329","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,2.7214,"Y",70,0.00844,32,0.00270995813014716,0.0995795594233543,1,3,"N","N","N","Y","N","N","N","Y","N","N","Y","N","Y","N","Y"
2013,2,2013-02-06,"719","FLaSH 1180 SKT 2013-02-06 719 6348","Delta Smelt",9.4488,9.5,529,0.239773730282517,30,42,1.5794,"Y",61,0.0085,56,0.0023915,0.151418260098772,1,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","Y","Y"
2013,3,2013-03-06,"719","FLaSH 1181 SKT 2013-03-06 719 6416","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.2042,"Y",67,0.00505,84,0.00431363197457372,0.19570057048243,1,4,"N","N","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1182 SKT 2013-03-06 719 6417","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,1.5316,"Y",62,0.01376,216,0.0124361,0.811967876730217,4,3,"N","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1183 SKT 2013-03-06 719 6418","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,1.9162,"Y",63,0.01104,207,0.0133829,0.698408308109801,3,3,"Y","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1184 SKT 2013-03-06 719 6421","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,1.9462,"Y",68,0.01264,265,0.0172321393305537,0.885424896236443,3,2,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","N","N","Y"
2013,3,2013-03-06,"719","FLaSH 1185 SKT 2013-03-06 719 6422","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,3.5939,"Y",79,0.01886,209,0.0139221,0.387381396254765,3,2,"N","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1186 SKT 2013-03-06 719 6423","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.3803,"Y",68,0.01252,109,0.0066925,0.281162038398521,3,2,"Y","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1187 SKT 2013-03-06 719 6424","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.2715,"Y",73,0.00711,108,0.0057243,0.25200528285274,2,3,"N","N","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1188 SKT 2013-03-06 719 6427","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.0702,"Y",70,0.01886,107,0.0052431,0.253265384986958,3,3,"N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1189 SKT 2013-03-06 719 6436","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.4087,"Y",68,0.01568,290,0.012932,0.536887117532279,3,4,"Y","N","N","N","N","N","N","Y","Y","N","Y","Y","Y","N","Y"
2013,3,2013-03-06,"719","FLaSH 1190 SKT 2013-03-06 719 6431","Delta Smelt",11.2776,12.1999998092651,428,0.191124284159211,70,17,2.2655,"Y",69,0.02207,335,0.017317,0.764378724343412,4,3,"N","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2013,5,2013-05-01,"716","FLaSH 1197 SKT 2013-05-01 716 6639","Delta Smelt",7.9248,18.8999996185303,207,0.0878393790846943,26,29,2.6541,"Y",72,NA,1,7.07e-05,0.00266380317245017,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y"
2013,5,2013-05-01,"716","FLaSH 1198 SKT 2013-05-01 716 6640","Delta Smelt",7.9248,18.8999996185303,207,0.0878393790846943,26,29,2.6672,"Y",75,0.02003,296,0.0183178350909707,0.686781459619476,4,2,"N","N","N","N","Y","N","N","Y","Y","N","Y","N","Y","Y","Y"
2013,6,2013-06-11,"719","FLaSH 1226 STN 2013-06-11 719 0044","Delta Smelt",11.2776,21,408,0.181581224941503,28,NA,0.4318,"Y",41,0.00298,74,0.0031543,0.730500231588698,2,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2013,6,2013-06-11,"719","FLaSH 1227 STN 2013-06-11 719 0047","Delta Smelt",11.2776,21,408,0.181581224941503,28,NA,0.1641,"Y",30,NA,43,0.0017035,1.03808653260207,1,1,"N","N","Y","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2013,6,2013-06-11,"719","FLaSH 1228 STN 2013-06-11 719 0048","Delta Smelt",11.2776,21,408,0.181581224941503,28,NA,0.1852,"Y",30,0.00285,47,0.0023685,1.27888768898488,3,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y"
2013,6,2013-06-11,"719","FLaSH 1229 STN 2013-06-11 719 0049","Delta Smelt",11.2776,21,408,0.181581224941503,28,NA,0.1012,"Y",26,0.00156,29,0.001411,1.39426877470356,2,1,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N"
2013,6,2013-06-11,"719","FLaSH 1232 STN 2013-06-11 719 0053","Delta Smelt",11.2776,21,408,0.181581224941503,28,NA,0.1103,"Y",24,NA,3,0.0001235,0.111967361740707,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2013,6,2013-06-24,"719","FLaSH 1233 STN 2013-06-24 719 0100","Delta Smelt",10.3632,20.8999996185303,432,0.193036726855235,31,NA,0.2255,"Y",33,NA,24,0.0012237,0.542660753880266,3,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y"
2013,6,2013-06-24,"719","FLaSH 1234 STN 2013-06-24 719 0101","Delta Smelt",10.3632,20.8999996185303,432,0.193036726855235,31,NA,0.1456,"Y",28,0.00154,4,0.0002368,0.162637362637363,2,1,"N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y"
