"Year","Month","Region","Database","LogNumber","Project","Date","Station","SerialNumber","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID"
2013,1,"Lower","FLaSH",1069,"SKT",2013-01-09,"719","6242",8.1,469,0.21,22,74,64,2.114,"Y",0,0,48,3,0,7,0,7,15.04,0,2.66,0,6.82,0,0,"FLaSH 1069 SKT 2013-01-09 719 6242"
2013,1,"Lower","FLaSH",1070,"SKT",2013-01-09,"719","6244",8.1,469,0.21,22,74,72,2.7681,"Y",0,0,16,3,0,7,0,23,33.28,1,13.3,0,44.33,2.29550660903801,0,"FLaSH 1070 SKT 2013-01-09 719 6244"
2013,1,"Lower","FLaSH",1071,"SKT",2013-01-09,"719","6245",8.1,469,0.21,22,74,64,1.958,"Y",0,0,44,3,0,15,0,6,48.16,0,0,0,0,0,0,"FLaSH 1071 SKT 2013-01-09 719 6245"
2013,1,"Lower","FLaSH",1072,"SKT",2013-01-09,"719","6249",8.1,469,0.21,22,74,65,2.0586,"Y",0,0,8,0,0,7,0,4,24.8,0,13.3,0,10.23,0,0,"FLaSH 1072 SKT 2013-01-09 719 6249"
2013,1,"Lower","FLaSH",1073,"SKT",2013-01-09,"719","6251",8.1,469,0.21,22,74,69,2.0974,"Y",0,0,16,3,0,15,0,0,3.36,0.28,5.32,0,17.05,0,0,"FLaSH 1073 SKT 2013-01-09 719 6251"
2013,1,"Lower","FLaSH",1074,"SKT",2013-01-09,"719","6252",8.1,469,0.21,22,74,65,1.976,"Y",0,0,8,0,0,21,0,8,55.36,1,15.96,0,23.87,0,0,"FLaSH 1074 SKT 2013-01-09 719 6252"
2013,1,"Lower","FLaSH",1075,"SKT",2013-01-09,"719","6253",8.1,469,0.21,22,74,61,1.641,"Y",0,0,12,0,0,64,3.31,0,13.12,0,15.96,0,327.36,0,0,"FLaSH 1075 SKT 2013-01-09 719 6253"
2013,1,"Lower","FLaSH",1077,"SKT",2013-01-09,"715","6256",7.8,237,0.1,42,34,67,2.2235,"Y",0,0,388,0,0,192,0,32,102.24,0,0,0,0,1.05841902628499,0,"FLaSH 1077 SKT 2013-01-09 715 6256"
2013,1,"Lower","FLaSH",1078,"SKT",2013-01-09,"715","6257",7.8,237,0.1,42,34,73,3.1216,"Y",0,0,496,0,0,120,0,43,11.68,0,0,0,0,3.41323624287387,0,"FLaSH 1078 SKT 2013-01-09 715 6257"
2013,1,"Lower","FLaSH",1079,"SKT",2013-01-09,"715","6258",7.8,237,0.1,42,34,64,1.9403,"Y",0,0,272,0,0,119.78,3.6,55,20.16,0,0,0,0,0,0,"FLaSH 1079 SKT 2013-01-09 715 6258"
2013,1,"Lower","FLaSH",1080,"SKT",2013-01-09,"715","6259",7.8,237,0.1,42,34,63,1.6571,"Y",0,0,184,3,0,220,1.8,54,122.4,0,0,0,0,1.28702354326595,0,"FLaSH 1080 SKT 2013-01-09 715 6259"
2013,2,"Lower","FLaSH",1171,"SKT",2013-02-06,"719","6294",9.5,529,0.24,30,42,63,1.8196,"Y",0,0,0,0,0,0,1.81,0,0,0,5.32,0,95.48,0,0,"FLaSH 1171 SKT 2013-02-06 719 6294"
2013,2,"Lower","FLaSH",1172,"SKT",2013-02-06,"719","6299",9.5,529,0.24,30,42,70,2.5341,"Y",0,0,4,0,0,3,0,0,4.8,6,2.66,0,68.2,0,0,"FLaSH 1172 SKT 2013-02-06 719 6299"
2013,2,"Lower","FLaSH",1173,"SKT",2013-02-06,"719","6308",9.5,529,0.24,30,42,56,1.2794,"Y",0,0,0,0,0,0,0,0,3.36,0,26.6,1.15,47.74,0,0,"FLaSH 1173 SKT 2013-02-06 719 6308"
2013,2,"Lower","FLaSH",1174,"SKT",2013-02-06,"713","6309",10.3,250,0.11,75,11,67,1.9831,"Y",0,0,0,0,0,0,1.81,1,8.32,0,13.3,0,129.58,0.522082947727016,0,"FLaSH 1174 SKT 2013-02-06 713 6309"
2013,2,"Lower","FLaSH",1175,"SKT",2013-02-06,"719","6320",9.5,529,0.24,30,42,65,1.8321,"Y",0,0,4,0,0,4,0,0,9.92,0,5.32,0,13.64,0,0,"FLaSH 1175 SKT 2013-02-06 719 6320"
2013,2,"Lower","FLaSH",1176,"SKT",2013-02-06,"719","6322",9.5,529,0.24,30,42,60,1.5038,"Y",0,0,0,0,0,0,0,0,10.08,0,0,0,61.38,0,0,"FLaSH 1176 SKT 2013-02-06 719 6322"
2013,2,"Lower","FLaSH",1177,"SKT",2013-02-06,"719","6327",9.5,529,0.24,30,42,70,2.6837,"Y",0,0,0,0,0,11,0,0.6,88,1,21.28,1.15,6.82,0,0,"FLaSH 1177 SKT 2013-02-06 719 6327"
2013,2,"Lower","FLaSH",1178,"SKT",2013-02-06,"719","6328",9.5,529,0.24,30,42,63,2.1237,"Y",0,0,4,0,0,3,5.43,1,23.36,0,29.26,0,95.48,0,0,"FLaSH 1178 SKT 2013-02-06 719 6328"
2013,2,"Lower","FLaSH",1179,"SKT",2013-02-06,"719","6329",9.5,529,0.24,30,42,70,2.7214,"Y",0,0,0,0,0,6,0,0,13.28,0,18.62,0,54.56,0.86173786428671,0,"FLaSH 1179 SKT 2013-02-06 719 6329"
2013,2,"Lower","FLaSH",1180,"SKT",2013-02-06,"719","6348",9.5,529,0.24,30,42,61,1.5794,"Y",0,0,4,3,0,19,1.4,1,67.68,0,13.3,1.15,44.33,0,0,"FLaSH 1180 SKT 2013-02-06 719 6348"
2013,3,"Lower","FLaSH",1181,"SKT",2013-03-06,"719","6416",12.2,428,0.19,70,17,67,2.2042,"Y",0,0,0,9,0,39,9.05,2,63.68,0,10.64,0,122.76,0.144093720617238,0,"FLaSH 1181 SKT 2013-03-06 719 6416"
2013,3,"Lower","FLaSH",1182,"SKT",2013-03-06,"719","6417",12.2,428,0.19,70,17,62,1.5316,"Y",0,0,0,6,0,140,8.74,1,40.16,0,21.28,0,480.81,0,0,"FLaSH 1182 SKT 2013-03-06 719 6417"
2013,3,"Lower","FLaSH",1183,"SKT",2013-03-06,"719","6418",12.2,428,0.19,70,17,63,1.9162,"Y",0,0,4,3,0,21,5.43,0,37.92,0,2.66,0,606.98,0,0,"FLaSH 1183 SKT 2013-03-06 719 6418"
2013,3,"Lower","FLaSH",1184,"SKT",2013-03-06,"719","6421",12.2,428,0.19,70,17,68,1.9462,"Y",0,0,4,3,0,30,25.34,1,24.96,0,0,0,777.48,0.097855974973674,0,"FLaSH 1184 SKT 2013-03-06 719 6421"
2013,3,"Lower","FLaSH",1185,"SKT",2013-03-06,"719","6422",12.2,428,0.19,70,17,79,3.5939,"Y",0,0,0,3,0,16,12.67,1,25.12,0,5.32,0,630.85,0,0,"FLaSH 1185 SKT 2013-03-06 719 6422"
2013,3,"Lower","FLaSH",1186,"SKT",2013-03-06,"719","6423",12.2,428,0.19,70,17,68,2.3803,"Y",0,0,4,6,0,13,5.42,0,43.2,0,7.98,0,272.8,0,0,"FLaSH 1186 SKT 2013-03-06 719 6423"
2013,3,"Lower","FLaSH",1187,"SKT",2013-03-06,"719","6424",12.2,428,0.19,70,17,73,2.2715,"Y",0,0,0,18,0,53,6.52,2,63.2,0,18.62,0,170.5,0,0,"FLaSH 1187 SKT 2013-03-06 719 6424"
2013,3,"Lower","FLaSH",1188,"SKT",2013-03-06,"719","6427",12.2,428,0.19,70,17,70,2.0702,"Y",0,0,0,0,0,126,0,0,33.44,0,5.32,0,177.32,0,0,"FLaSH 1188 SKT 2013-03-06 719 6427"
2013,3,"Lower","FLaSH",1189,"SKT",2013-03-06,"719","6436",12.2,428,0.19,70,17,68,2.4087,"Y",0,0,12,3,0,453,1.5,0,66.4,1,10.64,0,358.05,0,0,"FLaSH 1189 SKT 2013-03-06 719 6436"
2013,3,"Lower","FLaSH",1190,"SKT",2013-03-06,"719","6431",12.2,428,0.19,70,17,69,2.2655,"Y",0,0,0,3,0,403,3.62,0,31.52,0,5.32,0,627.44,0,0,"FLaSH 1190 SKT 2013-03-06 719 6431"
2013,3,"Lower","FLaSH",1358,"SKT",2013-03-06,"719","6439",12.2,428,0.19,70,17,64,2.3361,"Y",0,0,0,0,0,69,5.43,1,48,0.28,2.66,0,129.58,0,0,"FLaSH 1358 SKT 2013-03-06 719 6439"
2013,4,"Lower","FLaSH",1155,"SKT",2013-04-04,"719","6476",16.4,476,0.21,62,15,68,2.5726,"Y",0,0,4,45,0,24,6.83,0,1.6,0,7.98,0,497.86,0.0612169768588968,0,"FLaSH 1155 SKT 2013-04-04 719 6476"
2013,6,"Lower","FLaSH",1226,"STN",2013-06-11,"719","44",21,408,0.18,28,NA,41,0.4318,"Y",0,0,0,0,0,18,0,0,0,0,133,20.7,0,0,0,"FLaSH 1226 STN 2013-06-11 719 44"
2013,6,"Lower","FLaSH",1227,"STN",2013-06-11,"719","47",21,408,0.18,28,NA,30,0.1641,"Y",0,0.1,0,0,0,3,0,0,0,0,71.82,16.1,0,0,0,"FLaSH 1227 STN 2013-06-11 719 47"
2013,6,"Lower","FLaSH",1228,"STN",2013-06-11,"719","48",21,408,0.18,28,NA,30,0.1852,"Y",0,0,0,0,0,24,0,0,0,0,82.46,2.3,20.46,0,0,"FLaSH 1228 STN 2013-06-11 719 48"
2013,6,"Lower","FLaSH",1229,"STN",2013-06-11,"719","49",21,408,0.18,28,NA,26,0.1012,"Y",0,0,0,0,0,6,0,0,0,0,63.84,3.45,0,0,0,"FLaSH 1229 STN 2013-06-11 719 49"
2013,6,"Lower","FLaSH",1230,"STN",2013-06-11,"719","50",21,408,0.181581225,28,NA,28,0.1458,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1230 STN 2013-06-11 719 50"
2013,6,"Lower","FLaSH",1231,"STN",2013-06-11,"719","51",21,408,0.181581225,28,NA,32,0.2121,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1231 STN 2013-06-11 719 51"
2013,6,"Lower","FLaSH",1232,"STN",2013-06-11,"719","53",21,408,0.18,28,NA,24,0.1103,"Y",0,0,0,0,0,0,0,0,0,0,5.32,1.15,0,0,0,"FLaSH 1232 STN 2013-06-11 719 53"
2013,6,"Lower","FLaSH",1233,"STN",2013-06-24,"719","100",20.9,432,0.19,31,NA,33,0.2255,"Y",0,0,0,0,0,3,0,0,0,0,53.2,2.3,3.41,0,0,"FLaSH 1233 STN 2013-06-24 719 100"
2013,6,"Lower","FLaSH",1234,"STN",2013-06-24,"719","101",20.9,432,0.19,31,NA,28,0.1456,"Y",0,0,0,0,0,3,0,0,0,0,0,0,10.23,0,0,"FLaSH 1234 STN 2013-06-24 719 101"
2013,6,"Lower","FLaSH",1312,"STN",2013-06-11,"723","43",21.10000038,169,0.07070142,43,NA,23,0.1009,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1312 STN 2013-06-11 723 43"
2013,6,"Middle","FLaSH",1313,"STN",2013-06-11,"797","57",21.1,682,0.31,23,NA,40,0.4483,"Y",0,0,0,0,0.13,3,5.12,0,0,0,34.58,8.05,10.23,0,0,"FLaSH 1313 STN 2013-06-11 797 57"
2013,6,"Middle","FLaSH",1314,"STN",2013-06-11,"797","58",21.1,682,0.31,23,NA,34,0.2855,"Y",0,0.37,0,0,2.47,12,36.72,1,0,0,15.96,3.45,27.28,0,0,"FLaSH 1314 STN 2013-06-11 797 58"
2013,6,"Middle","FLaSH",1315,"STN",2013-06-11,"797","59",21.1,682,0.31,23,NA,36,0.3636,"Y",0,0.2,0,0,0.65,0,17.12,1,0,0,39.9,32.2,23.87,0,0,"FLaSH 1315 STN 2013-06-11 797 59"
2013,6,"Middle","FLaSH",1316,"STN",2013-06-11,"797","60",21.1,682,0.31,23,NA,37,0.3705,"Y",0,0,0,0,0.26,0,15.93,0,0,0,42.56,6.9,6.82,0,0,"FLaSH 1316 STN 2013-06-11 797 60"
2013,6,"Middle","FLaSH",1317,"STN",2013-06-11,"797","65",21.1,682,0.31,23,NA,39,0.445,"Y",0,0,0,0,0.13,0,16.81,6,0,0,85.12,13.8,34.1,0,0,"FLaSH 1317 STN 2013-06-11 797 65"
2013,6,"Middle","FLaSH",1318,"STN",2013-06-24,"797","102",21,709,0.33,33,NA,53,1.0719,"Y",0,0.1,0,0,0.13,0,6.62,1,0,0,2.66,2.3,3.41,0,0,"FLaSH 1318 STN 2013-06-24 797 102"
2013,6,"Middle","FLaSH",1319,"STN",2013-06-24,"797","103",21,709,0.33,33,NA,44,0.6479,"Y",0,0,0,0,1.3,0,24.67,4,0,0,53.2,6.9,37.51,0,0,"FLaSH 1319 STN 2013-06-24 797 103"
2013,6,"Middle","FLaSH",1320,"STN",2013-06-24,"797","104",21,709,0.33,33,NA,47,0.714,"Y",0,0,0,0,0.13,4,6,3,0,0,29.26,4.6,0,0,0,"FLaSH 1320 STN 2013-06-24 797 104"
2013,6,"Middle","FLaSH",1321,"STN",2013-06-24,"797","106",21,709,0.33,33,NA,51,1.0454,"Y",0,0,0,0,0.26,39,77.11,3,3.36,0,135.66,9.2,327.36,0,0,"FLaSH 1321 STN 2013-06-24 797 106"
2013,7,"Lower","FLaSH",1341,"STN",2013-07-22,"719","196",23.3,512,0.23,25,NA,50,0.9359,"Y",0,0.1,0,0,1.43,0,6,7,0,0,281.96,11.5,85.25,0,0.102976991018436,"FLaSH 1341 STN 2013-07-22 719 196"
2013,7,"Lower","FLaSH",1342,"STN",2013-07-22,"719","198",23.3,512,0.23,25,NA,49,0.749,"Y",0,0.37,0,0,2.73,54,7.5,0,0,0,787.36,11.5,30.69,0,0,"FLaSH 1342 STN 2013-07-22 719 198"
2013,7,"Lower","FLaSH",1343,"STN",2013-07-22,"719","200",23.3,512,0.23,25,NA,41,0.5065,"Y",0,0.1,0,0,0.13,22,0,0,0,0,391.02,10.35,13.64,0,0.102976991018436,"FLaSH 1343 STN 2013-07-22 719 200"
2013,7,"Lower","FLaSH",1344,"STN",2013-07-22,"719","202",23.3,512,0.23,25,NA,42,0.5058,"Y",0,0,0,0,0.81,27,1.81,1,0,0,303.24,10.35,13.64,0,0.102976991018436,"FLaSH 1344 STN 2013-07-22 719 202"
2013,7,"Lower","FLaSH",1371,"STN",2013-07-22,"719","201",23.3,512,0.23,25,NA,36,0.3097,"Y",0,0,0,0,0.78,24,0,0,3.36,0,353.78,13.8,0,0,0.702659978373926,"FLaSH 1371 STN 2013-07-22 719 201"
2013,7,"Lower","FLaSH",1374,"STN",2013-07-22,"719","199",23.3,512,0.23,25,NA,54,0.9589,"Y",0,0.1,0,0,1.17,18,1.81,0,0,0,529.34,10.35,6.82,0,0,"FLaSH 1374 STN 2013-07-22 719 199"
2013,8,"Lower","FLaSH",1350,"STN",2013-08-19,"719","294",25.8,507,0.23,38,NA,32,0.2646,"Y",0,36.4,0,0,4.59,138,22.5,1,0,56,55.86,5.75,0,0,0.0881138722266325,"FLaSH 1350 STN 2013-08-19 719 294"
2013,8,"Lower","FLaSH",1351,"STN",2013-08-19,"719","295",25.8,507,0.23,38,NA,42,0.507,"Y",0,14.84,0,0,1.27,9,0,0,0,70,23.94,106.95,6.82,0,0,"FLaSH 1351 STN 2013-08-19 719 295"
2013,8,"Lower","FLaSH",1352,"STN",2013-08-19,"719","304",25.8,507,0.23,38,NA,48,0.7427,"Y",0,18.9,0,0,2.81,207,11.12,4,8.16,88,34.58,34.5,23.87,0,0,"FLaSH 1352 STN 2013-08-19 719 304"
2013,8,"Lower","FLaSH",1356,"STN",2013-08-19,"719","305",25.8,507,0.23,38,NA,44,0.5746,"Y",0,13,0,0,1.59,105,0,2,0,137,34.58,0,6.82,0,0,"FLaSH 1356 STN 2013-08-19 719 305"
2013,8,"Lower","FLaSH",1357,"STN",2013-08-19,"719","306",25.8,507,0.23,38,NA,40,0.5079,"Y",0,31.9,0,0,2.22,60,4.78,0,0,48,10.64,3.45,3.41,0,0,"FLaSH 1357 STN 2013-08-19 719 306"
2013,8,"Middle","FLaSH",1354,"STN",2013-08-05,"797","249",20.9,756,0.35,31,NA,46,0.5453,"Y",0,0.4,0,0,0.65,0,4.5,0,0,0,2.66,10.35,0,0,0,"FLaSH 1354 STN 2013-08-05 797 249"
2013,11,"Middle","FLaSH",1455,"FMWT",2013-11-19,"797","749",13.6,575,0.26,25,37.70000076,59,1.3516,"Y",0,0.4,0,0,0.26,3,0,0,3.2,15,2.66,3.45,0,0.0394478953311552,0,"FLaSH 1455 FMWT 2013-11-19 797 749"
2013,11,"Middle","FLaSH",1456,"FMWT",2013-11-19,"797","750",13.6,575,0.26,25,37.70000076,51,0.855,"Y",0,1.5,0,0,1.99,0,0,0,43.68,10,0,0,10.23,0,0,"FLaSH 1456 FMWT 2013-11-19 797 750"
2014,1,"Lower","FLaSH",1467,"SKT",2014-01-15,"713","143",9.3,231,0.1,98,8,71,2.5605,"Y",0,0,96,0,0,54,0,31.6,208.48,0,61.18,0,0,4.55446597116471,0,"FLaSH 1467 SKT 2014-01-15 713 143"
2014,1,"Lower","FLaSH",1468,"SKT",2014-01-15,"713","144",9.3,231,0.1,98,8,65,1.7515,"Y",0,0,12,3,0,16,0,9,33.12,0,10.64,0,0,3.01624291175564,0,"FLaSH 1468 SKT 2014-01-15 713 144"
2014,1,"Lower","FLaSH",1469,"SKT",2014-01-15,"715","145",9.2,236,0.1,89,10,56,1.3061,"Y",0,0,16,0,0,17,0,36,81.92,0,26.6,0,0,1.55175021772491,0,"FLaSH 1469 SKT 2014-01-15 715 145"
2014,1,"Lower","FLaSH",1470,"SKT",2014-01-15,"715","146",9.2,236,0.1,89,10,66,2.0584,"Y",0,0,20,0,0,4,0,9,92.48,0,15.96,0,0,1.15458134806167,0,"FLaSH 1470 SKT 2014-01-15 715 146"
2014,1,"Lower","FLaSH",1471,"SKT",2014-01-15,"715","147",9.2,236,0.1,89,10,73,2.3801,"Y",0,0,40,6,0,22,3.6,22,205.44,0,23.94,0,3.41,1.11697320280579,0,"FLaSH 1471 SKT 2014-01-15 715 147"
2014,1,"Lower","FLaSH",1472,"SKT",2014-01-15,"715","148",9.2,236,0.1,89,10,66,1.9452,"Y",0,0,24,9,0,28,0,20,233.76,0,23.94,0,10.23,0,0,"FLaSH 1472 SKT 2014-01-15 715 148"
2014,1,"Lower","FLaSH",1473,"SKT",2014-01-15,"715","149",9.2,236,0.1,89,10,68,2.3482,"Y",0,0,72,0,0,26,0,23,143.68,0,23.94,0,0,1.15619544154853,0,"FLaSH 1473 SKT 2014-01-15 715 149"
2014,1,"Lower","FLaSH",1474,"SKT",2014-01-15,"719","150",8.8,405,0.18,23,45,62,2.0832,"Y",0,0,8,6,0,26,0,1.6,41.44,0,550.62,1.15,44.33,0,0,"FLaSH 1474 SKT 2014-01-15 719 150"
2014,2,"Lower","FLaSH",1488,"SKT",2014-02-12,"713","360",11.7,291,0.13,51,21,70,2.6698,"Y",0,0,448,0,0,6,0,74,16.64,0.28,0,0,0,0.510664126428597,0,"FLaSH 1488 SKT 2014-02-12 713 360"
2014,2,"Lower","FLaSH",1489,"SKT",2014-02-12,"713","361",11.7,291,0.13,51,21,68,2.1969,"Y",0,0,292,3,0,18,0,48,21.76,0,0,0,0,0.705095269088028,0,"FLaSH 1489 SKT 2014-02-12 713 361"
2014,2,"Lower","FLaSH",1490,"SKT",2014-02-12,"715","362",11.8,269,0.12,45,24,59,1.6339,"Y",0,0,132,0,0,15,0,11,1.6,0,2.66,0,0,0,0,"FLaSH 1490 SKT 2014-02-12 715 362"
2014,2,"Lower","FLaSH",1491,"SKT",2014-02-12,"715","363",11.8,269,0.12,45,24,63,1.8004,"Y",0,0,96,0,0,6,0,31,13.44,0,2.66,0,0,0,0,"FLaSH 1491 SKT 2014-02-12 715 363"
2014,3,"Lower","FLaSH",1505,"SKT",2014-03-12,"713","559",14.5,254,0.11,35,38,70,2.1643,"Y",0,0,64,0,0,12,0,15,20.16,0,0,0,0,5.83972044592839,0,"FLaSH 1505 SKT 2014-03-12 713 559"
2014,3,"Lower","FLaSH",1506,"SKT",2014-03-12,"715","555",14.5,255,0.11,28,40,65,2.1574,"Y",0,0,76,0,0,19,0,9,28.48,0,0,0,0,0.553738079936223,0,"FLaSH 1506 SKT 2014-03-12 715 555"
2014,3,"Lower","FLaSH",1507,"SKT",2014-03-12,"715","556",14.5,255,0.11,28,40,78,2.8096,"Y",0,0,172,0,0,92,0,41,28.48,0,0,0,0,9.95876104703624,0,"FLaSH 1507 SKT 2014-03-12 715 556"
2014,3,"Lower","FLaSH",1508,"SKT",2014-03-12,"715","557",14.5,255,0.11,28,40,62,1.8243,"Y",0,0,64,0,0,16,0,9,18.4,0,0,0,0,0.621757736611101,0,"FLaSH 1508 SKT 2014-03-12 715 557"
2014,3,"Lower","FLaSH",1573,"SKT",2014-03-12,"719","507",13.8,533,0.24,32,26,62,1.4775,"Y",0,0,0,0,0,0,5.43,0,6.72,0,0,0,51.15,0.305853607991982,0,"FLaSH 1573 SKT 2014-03-12 719 507"
2014,3,"Lower","FLaSH",1574,"SKT",2014-03-12,"719","514",13.8,533,0.24,32,26,62,1.7122,"Y",0,0,0,0,0,0,9.05,0,4.96,0,2.66,0,47.74,0.157721147610481,0,"FLaSH 1574 SKT 2014-03-12 719 514"
2014,3,"Lower","FLaSH",1575,"SKT",2014-03-12,"719","515",13.8,533,0.24,32,26,69,2.3979,"Y",0,0,0,0,0,0,5.43,0,6.72,0,2.66,0,119.35,1.2204457599508,0,"FLaSH 1575 SKT 2014-03-12 719 515"
2014,3,"Lower","FLaSH",1576,"SKT",2014-03-12,"719","519",13.8,533,0.24,32,26,74,2.9707,"Y",0,0,0,0,0,0,0,1,0,0,0,0,3.41,0.0394478953311552,0,"FLaSH 1576 SKT 2014-03-12 719 519"
2014,3,"Lower","FLaSH",1577,"SKT",2014-03-12,"719","526",13.8,533,0.24,32,26,65,2.2305,"Y",0,0,0,0,0,3,7.24,0,10.08,0,5.32,0,68.2,0.72437536667156,0,"FLaSH 1577 SKT 2014-03-12 719 526"
2014,3,"Lower","FLaSH",1578,"SKT",2014-03-12,"719","528",13.8,533,0.24,32,26,57,1.4438,"Y",0,0,0,0,0,0,21.72,0,0,0,5.32,0,54.56,0.765998172408283,0,"FLaSH 1578 SKT 2014-03-12 719 528"
2014,3,"Lower","FLaSH",1579,"SKT",2014-03-12,"719","537",13.8,533,0.24,32,26,66,2.247,"Y",0,0,0,0,0,0,0,0,0,0,2.66,0,3.41,0,0,"FLaSH 1579 SKT 2014-03-12 719 537"
2014,3,"Lower","FLaSH",1580,"SKT",2014-03-12,"719","545",13.8,533,0.24,32,26,61,1.6629,"Y",0,0,0,0,0,6,21.72,0,1.6,1,0,0,153.45,0.110810901249491,0,"FLaSH 1580 SKT 2014-03-12 719 545"
2014,3,"Lower","FLaSH",1581,"SKT",2014-03-12,"719","547",13.8,533,0.24,32,26,56,1.4732,"Y",0,0,0,0,0,6,0,0,3.36,0,0,0,44.33,0.804496100009123,0,"FLaSH 1581 SKT 2014-03-12 719 547"
2014,3,"Lower","FLaSH",1582,"SKT",2014-03-12,"719","548",13.8,533,0.24,32,26,54,1.1229,"Y",0,0,0,0,0,0,0,0,3.36,0,0,0,0,0.385395856145009,0,"FLaSH 1582 SKT 2014-03-12 719 548"
2014,3,"Lower","FLaSH",1595,"SKT",2014-03-12,"715","558",14.5,255,0.11,28,40,65,2.6298,"Y",0,0,228,3,0,241,0,32,38.56,0,0,0,0,0.881293009753907,0,"FLaSH 1595 SKT 2014-03-12 715 558"
2014,4,"Lower","FLaSH",1601,"SKT",2014-04-08,"715","582",15.8,253,0.11,72,11,74,2.8719,"Y",0,0,16,0,0,16,0,3,10.08,0,7.98,0,6.82,0.679397296153219,0,"FLaSH 1601 SKT 2014-04-08 715 582"
2014,4,"Lower","FLaSH",1602,"SKT",2014-04-08,"719","1",16.6,486,0.22,53,18,74,3.3796,"Y",0,0,0,12,0,93,0,3,3.36,0,10.64,0,453.53,0,0,"FLaSH 1602 SKT 2014-04-08 719 1"
2014,4,"Lower","FLaSH",1603,"SKT",2014-04-08,"719","2",16.6,486,0.22,53,18,73,2.9603,"Y",0,0,0,6,0,33,1.81,0,0,0,7.98,1.15,641.08,0,0,"FLaSH 1603 SKT 2014-04-08 719 2"
2014,4,"Lower","FLaSH",1604,"SKT",2014-04-08,"719","3",16.6,486,0.22,53,18,69,2.8095,"Y",0,0,0,39,0.13,6,31.96,0,15.04,0,7.98,1.15,470.58,0.919461419291647,0,"FLaSH 1604 SKT 2014-04-08 719 3"
2014,4,"Lower","FLaSH",1605,"SKT",2014-04-08,"719","583",16.6,486,0.22,53,18,68,2.065,"Y",0,0,0,9,0.04,6,34.08,1,6.56,0,7.98,0,801.35,0,0,"FLaSH 1605 SKT 2014-04-08 719 583"
2014,4,"Lower","FLaSH",1606,"SKT",2014-04-08,"719","584",16.6,486,0.22,53,18,60,1.5325,"Y",0,0,0,0,0,12,3.62,0,0,0,18.62,1.15,416.02,0,0,"FLaSH 1606 SKT 2014-04-08 719 584"
2014,4,"Lower","FLaSH",1607,"SKT",2014-04-08,"719","588",16.6,486,0.22,53,18,68,2.2599,"Y",0,0,0,6,0,57,7.24,4,3.36,0,26.6,0,453.53,0.792594947958052,0,"FLaSH 1607 SKT 2014-04-08 719 588"
2014,4,"Lower","FLaSH",1608,"SKT",2014-04-08,"719","589",16.6,486,0.22,53,18,69,NA,"Y",0,0,0,9,0,9,87.04,0,3.36,0,23.94,8.05,1517.45,0,0,"FLaSH 1608 SKT 2014-04-08 719 589"
2014,4,"Lower","FLaSH",1609,"SKT",2014-04-08,"719","592",16.6,486,0.22,53,18,68,2.3124,"Y",0,0,0,0,0,78,39.2,1,0,0,21.28,1.15,1329.9,0,0,"FLaSH 1609 SKT 2014-04-08 719 592"
2014,4,"Lower","FLaSH",1610,"SKT",2014-04-08,"719","593",16.6,486,0.22,53,18,60,1.6706,"Y",0,0,0,9,0,104,60,1,1.6,1,10.64,0,804.76,0,0,"FLaSH 1610 SKT 2014-04-08 719 593"
2014,4,"Lower","FLaSH",1611,"SKT",2014-04-08,"719","599",16.6,486,0.22,53,18,61,1.903,"Y",0,0,0,3,0,9,2.9,0,0,0,5.32,0,695.64,0,0,"FLaSH 1611 SKT 2014-04-08 719 599"
2014,5,"Lower","FLaSH",1617,"SKT",2014-05-07,"719","13",19.2,426,0.19,25,33,78,3.9693,"Y",0,0,0,3,0,0,3.62,0,0,0,26.6,0,225.06,0,0,"FLaSH 1617 SKT 2014-05-07 719 13"
2014,5,"Lower","FLaSH",1618,"SKT",2014-05-07,"719","16",19.2,426,0.19,25,33,71,2.3383,"Y",0,0,0,0,0,0,0,0,0,0,143.64,0,739.97,0,0,"FLaSH 1618 SKT 2014-05-07 719 16"
2014,5,"Lower","FLaSH",1619,"SKT",2014-05-07,"719","17",19.2,426,0.19,25,33,76,3.3431,"Y",0,0.07,0,0,0,0,5.43,0,0,0,93.1,4.6,402.38,0.268071946370226,0,"FLaSH 1619 SKT 2014-05-07 719 17"
2014,5,"Lower","FLaSH",1620,"SKT",2014-05-07,"719","19",19.2,426,0.19,25,33,75,3.5607,"Y",0,0,0,9,0.13,0,20.48,1,10.08,0,164.92,2.3,269.39,0.148787087166957,1.11196853343615,"FLaSH 1620 SKT 2014-05-07 719 19"
2014,5,"Lower","FLaSH",1621,"SKT",2014-05-07,"719","20",19.2,426,0.19,25,33,75,2.957,"Y",0,0,0,0,0,0,1.81,0,0,0,10.64,0,143.22,0,0,"FLaSH 1621 SKT 2014-05-07 719 20"
